datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,137,21869,33839,4209,18,0,0,0,0,0,0,,,0,0,2020-12-10 13:53:27.148842+00
13605,postgres,0,581,0,1323,47118,109923,25919,12,402,12,0,0,0,0,,,0,0,2020-12-10 13:53:27.148789+00
16385,tpcc,1,4958,1,69707909,65501111,1058360948,66928,998086152,409,56,0,54,29493411840,0,,,0,0,2020-12-10 13:53:27.728554+00
1,template1,0,646,0,1500,52143,126101,28721,12,402,12,0,0,0,0,,,0,0,2020-12-10 14:19:46.04189+00
13604,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
