oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,1892581376,60904317,1461703608,77.23,304594,7310256,0.39,152834792,8.08
16452,customer_i2,i,3569737728,60078856,2854117960,79.95,2631,124888,0,410224504,11.49
16439,district_i1,i,2310144,20000,320000,13.85,0,0,0,1875860,81.2
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,885047296,18528357,444680568,50.24,2422941,58150584,6.57,288378756,32.58
16434,order_line_i1,i,62497636352,1514448313,37122167400,59.4,1215533,29172792,0.05,18352874364,29.37
16438,orders_i1,i,5521498112,148179940,3581164336,64.86,0,0,0,1272129504,23.04
16450,orders_i2,i,5679005696,149600941,3592443928,63.26,4383,105192,0,1409873764,24.83
16436,stock_i1,i,4927299584,200044695,3200721168,64.96,31755,508272,0.01,869940940,17.66
16437,warehouse_i1,i,360448,2000,32000,8.88,0,0,0,301396,83.62
16405,customer,r,40884690944,60000000,35220975574,86.15,3075949,1836838842,4.49,3143979224,7.69
16410,district,r,55443456,20000,2286347,4.12,0,0,0,50779836,91.59
16413,history,r,11609726976,146583746,10465021107,90.14,0,0,0,47174052,0.41
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,1020870656,18510410,629353940,61.65,2055921,69901314,6.85,99213040,9.72
16422,order_line,r,157725351936,1465519208,125259360122,79.42,57850152,4971988868,3.15,14022444696,8.89
16425,orders,r,9261998080,146561477,7584175984,81.88,689288,34464400,0.37,92644632,1
16428,stock,r,74676912128,200000000,66181713386,88.62,3881743,1284224448,1.72,5217222164,6.99
16431,warehouse,r,25501696,2000,217273,0.85,306,33112,0.13,24216016,94.96
