oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,2119745536,60242517,1452503936,68.52,499428,13806808,0.65,382079600,18.02
16452,customer_i2,i,3576627200,60228051,2869921600,80.24,227407,12619736,0.35,386991532,10.82
16440,district_i1,i,15343616,20000,320000,2.09,0,0,0,14758740,96.19
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16438,new_order_i1,i,1105715200,18244548,437869152,39.6,454191,10900584,0.99,571562200,51.69
16437,order_line_i1,i,52512235520,1358772550,33870550096,64.5,4492382,107827584,0.21,12309127044,23.44
16441,orders_i1,i,4844003328,131273289,3193837592,65.93,0,0,0,1058774252,21.86
16451,orders_i2,i,5253816320,133050961,3208063160,61.06,3,72,0,1440923460,27.43
16439,stock_i1,i,5494439936,206443171,3369343936,61.32,16096029,288576392,5.25,883881664,16.09
16436,warehouse_i1,i,1466368,2000,32000,2.18,0,0,0,1398676,95.38
16406,customer,r,44020768768,60000000,35210703839,79.99,3748972,2238634995,5.09,5818671180,13.22
16411,district,r,824041472,20000,2289216,0.28,0,0,0,791486868,96.05
16414,history,r,9862561792,124418017,8877687223,90.01,0,0,0,40480620,0.41
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1250566144,18237150,620063100,49.58,461589,15694026,1.25,377765532,30.21
16423,order_line,r,135009370112,1244052289,106223341762,78.68,91879585,7896884242,5.85,9636020080,7.14
16426,orders,r,8487231488,124405647,6432619344,75.79,2221925,111241704,1.31,618556604,7.29
16429,stock,r,83243933696,200000000,66181569810,79.5,19325765,6395500460,7.68,8350776880,10.03
16432,warehouse,r,9560064,2000,217574,2.28,0,0,0,8947612,93.59
