oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2164916224,41827,1285,262986,0,0,78.76,12.59
16442,customer_i2,4,3,3963920384,16948,3709,480167,0,0,79.53,11.84
16444,district_i1,4,2,12025856,412,7,1460,0,0,3.66,50.07
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1101979648,42442,668,80806,0,53044,84.94,11.52
16450,order_line_i1,4,3,49823744000,41827,35874,6046125,0,0,79.64,20.63
16452,orders_i1,4,3,4855545856,41827,2950,589767,0,0,73.93,18.82
16454,orders_i2,4,3,4994514944,41827,3083,606598,0,0,72.12,35.48
16456,stock_i1,4,3,5480734720,81517,2390,666644,0,0,73.9,18.03
16458,warehouse_i1,4,1,1015808,3,1,122,0,0,4.31,50.82
