oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2059157504,41827,1179,250182,0,0,84.49,8.11
16442,customer_i2,4,3,4029325312,16948,3802,488058,0,0,79.9,13.26
16444,district_i1,4,2,8830976,412,4,1073,0,0,4.87,50.42
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1211596800,42442,656,85833,0,61410,85.41,12.98
16450,order_line_i1,4,3,49363107840,41827,35393,5990376,0,0,78.79,23.51
16452,orders_i1,4,3,4928413696,41827,3070,598542,0,0,70.57,23.4
16454,orders_i2,4,3,5109964800,41827,3172,620602,0,0,68.37,35.72
16456,stock_i1,4,3,5472665600,81517,2394,665655,0,0,74.01,17.91
16458,warehouse_i1,4,1,770048,3,1,92,0,0,5.63,50
