relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
6104,pg_catalog,pg_publication,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.911517+00,2020-11-09 11:59:59.743252+00,2020-11-09 09:25:35.239849+00,,1,2,1,0
3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,1,0,0,2020-11-09 09:25:36.898026+00,2020-11-09 11:59:59.489225+00,2020-11-09 09:25:35.237019+00,,1,2,1,0
2396,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,3,0,0,2020-11-09 09:25:36.89556+00,2020-11-09 11:59:59.407128+00,2020-11-09 09:25:35.234005+00,,3,4,3,0
13295,pg_toast,pg_toast_13293,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.897966+00,2020-11-09 12:00:00.582617+00,,,1,2,0,0
2606,pg_catalog,pg_constraint,102,919,371,0,8,0,0,0,10,0,0,2020-11-09 09:25:36.871+00,2020-11-09 11:59:58.84502+00,2020-11-09 09:25:35.236032+00,,1,2,1,0
13315,pg_toast,pg_toast_13313,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.901367+00,2020-11-09 12:00:00.639316+00,,,1,2,0,0
3602,pg_catalog,pg_ts_config,0,0,396,396,0,0,0,0,23,0,0,2020-11-09 09:25:36.897645+00,2020-11-09 11:59:59.424562+00,2020-11-09 09:25:35.236577+00,,1,2,1,0
2602,pg_catalog,pg_amop,0,0,23186,36603,0,0,0,0,717,0,0,2020-11-09 09:25:36.85058+00,2020-11-09 11:59:59.007799+00,2020-11-09 09:25:35.229781+00,,1,2,1,0
2838,pg_toast,pg_toast_2618,0,0,4822,16014,0,0,0,0,246,0,0,2020-11-09 09:25:36.848697+00,2020-11-09 12:00:00.185722+00,,,1,2,0,0
4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.9113+00,2020-11-09 12:00:00.138764+00,,,1,2,0,0
1214,pg_catalog,pg_shdepend,0,0,87,58,14,0,0,0,23,0,0,2020-11-09 09:25:36.895576+00,2020-11-09 11:59:59.392375+00,2020-11-09 09:25:35.237524+00,,3,4,3,0
1255,pg_catalog,pg_proc,107,317440,161236,191641,21,34,1,16,2961,0,35,2020-11-09 09:25:36.840038+00,2020-11-09 11:59:58.79501+00,2020-11-09 09:25:35.221281+00,,1,2,1,0
2610,pg_catalog,pg_index,153,5981,674026,687494,11,8,0,8,170,0,0,2020-11-09 09:25:36.850199+00,2020-11-09 11:59:58.878361+00,2020-11-09 09:25:35.230988+00,,1,2,1,0
1262,pg_catalog,pg_database,3586,13192,14270,14268,1,0,0,0,4,0,0,2020-11-09 09:25:36.876768+00,2020-11-09 12:00:18.993563+00,2020-11-09 09:25:35.23698+00,,3,4,3,0
3430,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.902388+00,2020-11-09 12:00:00.232287+00,,,1,2,0,0
13288,information_schema,sql_implementation_info,0,0,,,0,0,0,0,12,0,0,2020-11-09 09:25:36.899157+00,2020-11-09 11:59:59.838444+00,2020-11-09 09:25:35.234839+00,,1,2,1,0
3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.901903+00,2020-11-09 11:59:58.742041+00,2020-11-09 09:25:35.238838+00,,1,2,1,0
13310,pg_toast,pg_toast_13308,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.899109+00,2020-11-09 12:00:00.6204+00,,,1,2,0,0
3576,pg_catalog,pg_transform,0,0,19,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.910777+00,2020-11-09 11:59:59.716186+00,2020-11-09 09:25:35.239774+00,,1,2,1,0
2601,pg_catalog,pg_am,3406,3406,0,0,0,0,0,0,7,0,0,2020-11-09 09:25:36.876492+00,2020-11-09 11:59:58.98106+00,2020-11-09 09:25:35.235305+00,,1,2,1,0
4167,pg_toast,pg_toast_3256,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.907853+00,2020-11-09 12:00:00.154375+00,,,1,2,0,0
1249,pg_catalog,pg_attribute,166,3902,1086941,7099582,208,0,0,0,3100,0,0,2020-11-09 09:25:36.841449+00,2020-11-09 11:59:58.78008+00,2020-11-09 09:25:35.21855+00,,1,2,1,0
1136,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,8,0,0,2020-11-09 09:25:36.895182+00,2020-11-09 11:59:59.363983+00,2020-11-09 09:25:35.237255+00,,3,4,3,0
3381,pg_catalog,pg_statistic_ext,0,0,618659,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.904028+00,2020-11-09 11:59:59.12427+00,2020-11-09 09:25:35.239262+00,,1,2,1,0
13303,information_schema,sql_parts,0,0,,,0,0,0,0,9,0,0,2020-11-09 09:25:36.897694+00,2020-11-09 11:59:59.854994+00,2020-11-09 09:25:35.234736+00,,1,2,1,0
2607,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,128,0,0,2020-11-09 09:25:36.869651+00,2020-11-09 11:59:59.30718+00,2020-11-09 09:25:35.234117+00,,1,2,1,0
4163,pg_toast,pg_toast_2615,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.895293+00,2020-11-09 12:00:00.11626+00,,,1,2,0,0
13290,pg_toast,pg_toast_13288,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.899631+00,2020-11-09 12:00:00.533762+00,,,1,2,0,0
2832,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.871777+00,2020-11-09 11:59:59.972076+00,,,1,2,0,0
2834,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.842509+00,2020-11-09 11:59:59.998817+00,,,1,2,0,0
4161,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.848537+00,2020-11-09 11:59:59.958895+00,,,1,2,0,0
16422,public,order_line,4,1200020644,183850732,3415078184,1435386018,835686873,0,600635245,1464534454,330658435,860828871,2020-11-09 09:41:43.529203+00,,2020-11-09 09:25:35.699804+00,2020-11-09 10:58:31.41789+00,1,0,1,9
2836,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.840648+00,2020-11-09 12:00:00.169976+00,,,1,2,0,0
16419,public,new_order,4,36000000,167148020,166806783,101542610,0,83451936,0,18128088,3381554,224339,2020-11-09 09:25:39.999536+00,2020-11-09 12:04:58.183833+00,2020-11-09 09:25:35.445833+00,2020-11-09 12:10:00.417048+00,1,22,1,63
2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.895654+00,2020-11-09 12:00:00.438223+00,,,3,4,0,0
3456,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,779,0,0,2020-11-09 09:25:36.848007+00,2020-11-09 11:59:59.640496+00,2020-11-09 09:25:35.225653+00,,1,2,1,0
2605,pg_catalog,pg_cast,0,0,101844,23184,0,0,0,0,216,0,0,2020-11-09 09:25:36.87192+00,2020-11-09 11:59:59.234146+00,2020-11-09 09:25:35.23179+00,,1,2,1,0
4183,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.902253+00,2020-11-09 12:00:00.475557+00,,,3,4,0,0
3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.910323+00,2020-11-09 11:59:59.661342+00,2020-11-09 09:25:35.239739+00,,1,2,1,0
3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.9045+00,2020-11-09 12:00:00.215345+00,,,1,2,0,0
4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.906151+00,2020-11-09 12:00:00.072517+00,,,1,2,0,0
2612,pg_catalog,pg_language,0,0,491,491,0,0,0,0,4,0,0,2020-11-09 09:25:36.901348+00,2020-11-09 11:59:59.052158+00,2020-11-09 09:25:35.233795+00,,1,2,1,0
3466,pg_catalog,pg_event_trigger,0,0,4,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.904193+00,2020-11-09 11:59:59.190316+00,2020-11-09 09:25:35.239218+00,,1,2,1,0
16407,pg_toast,pg_toast_16404,1,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:35:52.206144+00,2020-11-09 11:59:59.920471+00,,,1,2,0,0
2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.90472+00,2020-11-09 11:59:59.170383+00,2020-11-09 09:25:35.239137+00,,1,2,1,0
4185,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.895283+00,2020-11-09 12:00:00.491729+00,,,3,4,0,0
4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.873064+00,2020-11-09 12:00:00.334982+00,,,3,4,0,0
16416,public,item,3,200000,835369958,834525187,100000,0,0,0,99918,0,0,2020-11-09 09:25:36.879326+00,2020-11-09 11:59:07.720617+00,2020-11-09 09:25:35.290589+00,,1,2,1,0
13313,information_schema,sql_sizing_profiles,0,0,,,0,0,0,0,0,0,0,2020-11-09 09:25:36.899848+00,2020-11-09 11:59:59.9068+00,2020-11-09 09:25:35.238102+00,,1,2,1,0
4149,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.906205+00,2020-11-09 12:00:00.047343+00,,,1,2,0,0
6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.902162+00,2020-11-09 12:00:18.979355+00,2020-11-09 09:25:35.238696+00,,3,4,3,0
2608,pg_catalog,pg_depend,0,0,862,2127,126,0,10,0,7567,0,35,2020-11-09 09:25:36.845225+00,2020-11-09 11:59:59.33166+00,2020-11-09 09:25:35.217028+00,,1,2,1,0
1260,pg_catalog,pg_authid,94,706,9448,9446,1,0,0,0,10,0,0,2020-11-09 09:25:36.872974+00,2020-11-09 12:00:18.967425+00,2020-11-09 09:25:35.235518+00,,3,4,3,0
13293,information_schema,sql_languages,0,0,,,0,0,0,0,4,0,0,2020-11-09 09:25:36.897494+00,2020-11-09 11:59:59.871502+00,2020-11-09 09:25:35.23844+00,,1,2,1,0
1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,3,0,0,2020-11-09 09:25:36.895531+00,2020-11-09 12:00:19.055175+00,2020-11-09 09:25:35.237417+00,,3,4,3,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.871848+00,2020-11-09 11:59:59.93495+00,,,1,2,0,0
4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.902323+00,2020-11-09 12:00:00.059962+00,,,1,2,0,0
13283,information_schema,sql_features,0,0,,,0,0,0,0,716,0,0,2020-11-09 09:25:36.849603+00,2020-11-09 11:59:59.821268+00,2020-11-09 09:25:35.229917+00,,1,2,1,0
3079,pg_catalog,pg_extension,1484,3693,185,87,3,5,0,5,4,0,2,2020-11-09 09:25:36.872282+00,2020-11-09 11:59:59.517714+00,2020-11-09 09:25:35.235803+00,,1,2,1,0
13308,information_schema,sql_sizing,0,0,,,0,0,0,0,23,0,0,2020-11-09 09:25:36.898725+00,2020-11-09 11:59:59.888572+00,2020-11-09 09:25:35.238474+00,,1,2,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.903695+00,2020-11-09 11:59:59.947987+00,,,1,2,0,0
826,pg_catalog,pg_default_acl,0,0,6,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.906383+00,2020-11-09 11:59:59.576517+00,2020-11-09 09:25:35.23959+00,,1,2,1,0
3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.905101+00,2020-11-09 11:59:59.267716+00,2020-11-09 09:25:35.239364+00,,1,2,1,0
2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.910761+00,2020-11-09 11:59:59.731619+00,2020-11-09 09:25:35.239863+00,,1,2,1,0
3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.905664+00,2020-11-09 11:59:59.549562+00,2020-11-09 09:25:35.239434+00,,1,2,1,0
2616,pg_catalog,pg_opclass,30,30,13916,179967,0,0,0,0,128,0,0,2020-11-09 09:25:36.851815+00,2020-11-09 11:59:58.958813+00,2020-11-09 09:25:35.232855+00,,1,2,1,0
2600,pg_catalog,pg_aggregate,0,0,6995,6995,0,0,0,0,138,0,0,2020-11-09 09:25:36.871013+00,2020-11-09 11:59:59.097569+00,2020-11-09 09:25:35.233663+00,,1,2,1,0
4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.905834+00,2020-11-09 12:00:00.404795+00,,,3,4,0,0
2964,pg_catalog,pg_db_role_setting,0,0,18787,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.90472+00,2020-11-09 11:59:59.347008+00,2020-11-09 09:25:35.239333+00,,3,4,3,0
2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.905706+00,2020-11-09 11:59:59.53223+00,2020-11-09 09:25:35.239412+00,,1,2,1,0
2613,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.903607+00,2020-11-09 11:59:59.109994+00,2020-11-09 09:25:35.239025+00,,1,2,1,0
2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,107,0,0,2020-11-09 09:25:36.869651+00,2020-11-09 11:59:58.931675+00,2020-11-09 09:25:35.233219+00,,1,2,1,0
4179,pg_toast,pg_toast_1136,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.895277+00,2020-11-09 12:00:00.389647+00,,,3,4,0,0
13300,pg_toast,pg_toast_13298,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.87485+00,2020-11-09 12:00:00.600198+00,,,1,2,0,0
4173,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.902942+00,2020-11-09 12:00:00.309783+00,,,1,2,0,0
16425,public,orders,7,180000000,175510255,174477589,143547464,83578700,0,70059231,150607369,7033928,17192890,2020-11-09 09:25:46.248063+00,2020-11-09 11:30:51.407245+00,2020-11-09 09:25:35.508954+00,2020-11-09 11:55:05.818368+00,1,1,1,12
3394,pg_catalog,pg_init_privs,0,0,25,12,12,11,1,10,182,0,18,2020-11-09 09:25:36.870101+00,2020-11-09 11:59:59.593608+00,2020-11-09 09:25:35.232649+00,,1,2,1,0
13285,pg_toast,pg_toast_13283,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.850066+00,2020-11-09 12:00:00.517776+00,,,1,2,0,0
2615,pg_catalog,pg_namespace,1086,5500,9351,6063,0,0,0,0,6,0,0,2020-11-09 09:25:36.894814+00,2020-11-09 11:59:59.282034+00,2020-11-09 09:25:35.236076+00,,1,2,1,0
2840,pg_toast,pg_toast_2619,0,0,986482,2088582,4346,0,4259,0,89,12,8605,2020-11-09 09:25:36.846751+00,2020-11-09 12:10:13.634209+00,,,1,57,0,0
3598,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.909013+00,2020-11-09 12:00:00.201633+00,,,1,2,0,0
2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 09:25:36.904817+00,2020-11-09 12:00:00.371981+00,,,3,4,0,0
