oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16442,customer_i1,4,3,2281717760,41827,1422,277107,0,0,74.76,17.04
16458,customer_i2,4,3,4143677440,16948,3882,501937,0,0,76.1,15.66
16447,district_i1,4,2,20963328,412,12,2546,0,0,2.22,49.61
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16445,new_order_i1,4,3,1065566208,42442,529,77382,0,52162,84.9,12.2
16446,order_line_i1,4,3,49612210176,41827,35627,6020550,0,0,75.33,21.03
16443,orders_i1,4,3,4834770944,41827,2983,587198,0,0,73.48,19.24
16456,orders_i2,4,3,5050720256,41827,3172,613370,0,0,70.6,35.6
16444,stock_i1,4,3,5495152640,81517,2404,668390,0,0,73.73,18.24
16441,warehouse_i1,4,1,2080768,3,1,248,0,4,2.27,49.6
