oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,2281717760,60000000,1440000000,63.11,0,0,0,570113924,24.99
16458,customer_i2,i,4143677440,60000000,2850366152,68.79,0,0,0,977990604,23.6
16447,district_i1,i,20963328,20000,320000,1.53,0,0,0,20293908,96.81
16440,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16445,new_order_i1,i,1065566208,19006172,456148128,42.81,32378,777072,0.07,522583892,49.04
16446,order_line_i1,i,49612210176,1328625931,32967357848,66.45,1834311,44023464,0.09,10553714012,21.27
16443,orders_i1,i,4834770944,124573382,3000200208,62.05,0,0,0,1269589456,26.26
16456,orders_i2,i,5050720256,125355177,3009129608,59.58,0,0,0,1470027032,29.11
16444,stock_i1,i,5495152640,200005061,3200080976,58.23,46453,743248,0.01,1431643660,26.05
16441,warehouse_i1,i,2080768,2000,32000,1.54,0,0,0,2008524,96.53
16411,customer,r,43871543296,60000000,35204626189,80.24,6213204,3682451103,8.39,4221591880,9.62
16416,district,r,89030656,20000,2288697,2.57,0,0,0,82912412,93.13
16419,history,r,9845293056,123963673,8863786622,90.03,0,0,0,40402796,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1033207808,19000617,646020978,62.53,36230,1231820,0.12,165438820,16.01
16428,order_line,r,139066064896,1239749312,105853164238,76.12,81400347,6996041988,5.03,14870974948,10.69
16431,orders,r,8185323520,123975697,6408735010,78.3,325937,16296850,0.2,477033208,5.83
16434,stock,r,84520673280,200000000,66181713386,78.3,11753249,3892853209,4.61,12099432776,14.32
16437,warehouse,r,21872640,2000,218133,1,81,9031,0.04,20742556,94.83
