relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
3541,pg_catalog,pg_range,0,0,514,0,0,0,0,0,6,0,0,2020-11-09 13:17:23.586888+00,2020-11-09 15:45:53.507928+00,2020-11-09 13:17:11.01735+00,,1,1,1,0
3600,pg_catalog,pg_ts_dict,0,0,0,0,0,0,0,0,23,0,0,2020-11-09 13:17:23.564453+00,2020-11-09 15:45:53.332628+00,2020-11-09 13:17:11.016316+00,,1,1,1,0
3764,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,5,0,0,2020-11-09 13:17:23.586783+00,2020-11-09 15:45:53.36091+00,2020-11-09 13:17:11.017329+00,,1,1,1,0
1213,pg_catalog,pg_tablespace,224,447,3200,2324,0,0,0,0,2,0,0,2020-11-09 13:17:23.561927+00,2020-11-09 15:46:11.81101+00,2020-11-09 13:17:11.014922+00,,3,4,3,0
1259,pg_catalog,pg_class,1656,430338,1335173,1337232,22,14,0,14,408,0,0,2020-11-09 13:17:23.527759+00,2020-11-09 15:45:52.89648+00,2020-11-09 13:17:11.008566+00,,1,1,1,0
2617,pg_catalog,pg_operator,0,0,34797,132239,0,0,0,0,778,0,0,2020-11-09 13:17:23.549189+00,2020-11-09 15:45:52.956485+00,2020-11-09 13:17:11.006714+00,,1,1,1,0
2603,pg_catalog,pg_amproc,68,170,9217,15543,0,0,0,0,449,0,0,2020-11-09 13:17:23.552333+00,2020-11-09 15:45:53.024374+00,2020-11-09 13:17:11.011237+00,,1,1,1,0
2336,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 13:17:23.592012+00,2020-11-09 15:45:53.875273+00,,,1,1,0,0
2609,pg_catalog,pg_description,0,0,7,2,4,2,0,2,4557,0,1,2020-11-09 13:17:23.524477+00,2020-11-09 15:45:53.140228+00,2020-11-09 13:17:11.004309+00,,1,1,1,0
2611,pg_catalog,pg_inherits,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 13:17:23.594081+00,2020-11-09 15:45:52.932279+00,2020-11-09 13:17:11.018513+00,,1,1,1,0
16428,public,stock,4,400000000,1858973873,1857097728,200000000,464149913,0,433046423,198913246,44467313,71252257,2020-11-09 13:34:29.178768+00,,2020-11-09 13:17:12.020126+00,2020-11-09 15:28:58.899298+00,1,0,1,13
4143,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 13:17:23.59108+00,2020-11-09 15:45:53.684415+00,,,1,1,0,0
13298,information_schema,sql_sizing,0,0,,,0,0,0,0,23,0,0,2020-11-09 13:17:23.559951+00,2020-11-09 15:45:53.616618+00,2020-11-09 13:17:11.014325+00,,1,1,1,0
1418,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 13:17:23.595804+00,2020-11-09 15:45:52.825234+00,2020-11-09 13:17:11.018455+00,,1,1,1,0
6106,pg_catalog,pg_publication_rel,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 13:17:23.589387+00,2020-11-09 15:45:53.553781+00,2020-11-09 13:17:11.017753+00,,1,1,1,0
6000,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 13:17:23.59003+00,2020-11-09 15:46:11.832895+00,2020-11-09 13:17:11.018013+00,,3,4,3,0
4145,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 13:17:23.591575+00,2020-11-09 15:45:53.706758+00,,,1,1,0,0
