datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,208,16012,7002,3315,16,0,0,0,0,0,0,,,0,0,2020-11-24 21:03:22.161953+00
13434,postgres,0,956,0,1695,41999,177316,19807,12,402,12,0,0,0,0,,,0,0,2020-11-24 21:03:22.161933+00
16385,tpcc,2,206066468,2,195041470,40992933399,13673655315,10510093909,2162525257,2322381009,89544915,0,64,29494247424,0,,,0,0,2020-11-24 21:03:22.613113+00
1,template1,0,734,0,1373,38630,176815,18116,12,402,12,0,0,0,0,,,0,0,2020-11-24 21:45:32.481039+00
13433,template0,0,230,0,480,6149,15931,2605,0,0,0,0,0,0,0,,,0,0,2020-11-27 04:05:24.094052+00
