relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
16406,public,customer,7,180000000,328275528,1020637743,60000000,121711300,0,108261143,59818331,17293170,35072227,0,2020-11-28 22:01:53.005755+00,,2020-11-28 21:51:40.759391+00,2020-12-03 09:36:55.043176+00,1,0,1,12
1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,3,0,0,0,2020-11-28 21:51:54.052246+00,2020-12-03 09:47:08.857126+00,2020-11-28 21:51:40.398616+00,,3,3,3,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-28 21:51:54.047672+00,2020-12-03 09:47:09.288246+00,,,1,1,0,0
4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-28 21:51:54.041706+00,2020-12-03 09:47:09.24453+00,,,1,1,0,0
4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-28 21:51:54.06202+00,2020-12-03 09:47:09.473121+00,,,1,1,0,0
3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-28 21:51:54.065892+00,2020-12-03 09:47:09.066385+00,2020-11-28 21:51:40.402595+00,,3,3,3,0
3603,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,494,0,0,0,2020-11-28 21:51:54.045976+00,2020-12-03 09:47:08.903889+00,2020-11-28 21:51:40.394513+00,,1,1,1,0
16417,public,item,3,200000,627788867,627154828,100000,0,0,0,99931,0,0,0,2020-11-28 21:51:54.056943+00,2020-12-03 09:47:03.030933+00,2020-11-28 21:51:40.449704+00,,1,1,1,0
3079,pg_catalog,pg_extension,0,0,18,12,3,6,0,6,4,0,4,0,2020-11-28 21:51:54.055571+00,2020-12-03 09:47:08.97444+00,2020-11-28 21:51:40.39977+00,,1,1,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-28 21:51:54.059879+00,2020-12-03 09:47:09.255422+00,,,1,1,0,0
826,pg_catalog,pg_default_acl,0,0,8,0,0,0,0,0,0,0,0,0,2020-11-28 21:51:54.064786+00,2020-12-03 09:47:09.031415+00,2020-11-28 21:51:40.401949+00,,1,1,1,0
3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-28 21:51:54.064967+00,2020-12-03 09:47:08.766617+00,2020-11-28 21:51:40.402409+00,,1,1,1,0
2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-28 21:51:54.059296+00,2020-12-03 09:47:09.127329+00,2020-11-28 21:51:40.401289+00,,1,1,1,0
4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-28 21:51:54.04552+00,2020-12-03 09:47:09.538193+00,,,1,1,0,0
4157,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-28 21:51:54.051321+00,2020-12-03 09:47:09.277513+00,,,1,1,0,0
13433,information_schema,sql_parts,0,0,,,0,0,0,0,10,0,0,0,2020-11-28 21:51:54.057731+00,2020-12-03 09:47:09.19973+00,2020-11-28 21:51:40.401252+00,,1,1,1,0
3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-28 21:51:54.058864+00,2020-12-03 09:47:08.406441+00,2020-11-28 21:51:40.402675+00,,1,1,1,0
