oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16443,customer_i1,i,2268733440,60000000,1440000000,63.47,0,0,0,557332900,24.57
16458,customer_i2,i,4151132160,60000000,2850366152,68.66,0,0,0,985265876,23.73
16447,district_i1,i,13492224,20014,320224,2.37,9,144,0,12921352,95.77
16445,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16442,new_order_i1,i,1030144000,19227903,461469672,44.8,1151043,27625032,2.68,448840428,43.57
16446,order_line_i1,i,50772893696,1284209915,31941561320,62.91,1850268,44406432,0.09,12898727820,25.4
16444,orders_i1,i,4829478912,119358539,2869188216,59.41,0,0,0,1416441944,29.33
16456,orders_i2,i,4868964352,119637176,2871417312,58.97,0,0,0,1451671644,29.81
16441,stock_i1,i,5476671488,200002238,3200035808,58.43,8924,142784,0,1414162700,25.82
16440,warehouse_i1,i,1064960,2000,32000,3,0,0,0,1000404,93.94
16411,customer,r,43078189056,60000000,35184175937,81.68,5249193,3108746568,7.22,4038864768,9.38
16416,district,r,123691008,20000,2288637,1.85,799,93123,0.08,116091252,93.86
16419,history,r,9448701952,119089842,8509315634,90.06,0,0,0,39059556,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1201922048,19205733,652994922,54.33,842744,28653296,2.38,277935836,23.12
16428,order_line,r,133716082688,1190879157,101652512268,76.02,109429476,9405087012,7.03,11772138232,8.8
16431,orders,r,7922892800,119093523,6154451730,77.68,245604,12280200,0.15,532849688,6.73
16434,stock,r,81940758528,200000000,66181713386,80.77,8121539,2690726529,3.28,10799021972,13.18
16437,warehouse,r,22274048,2000,218121,0.98,0,0,0,21140236,94.91
