oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,1892573184,60805589,1459334136,77.11,191324,4591776,0.24,158762616,8.39
16452,customer_i2,i,3523657728,60890366,2892715720,82.09,130709,6208424,0.18,316313656,8.98
16439,district_i1,i,1089536,20000,320000,29.37,0,0,0,664788,61.02
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,853090304,18291188,438988512,51.46,268490,6443760,0.76,324515428,38.04
16434,order_line_i1,i,55161831424,1330430879,32124930632,58.24,264061,6337464,0.01,16889654096,30.62
16438,orders_i1,i,4670349312,132945272,3205584064,68.64,0,0,0,866984200,18.56
16450,orders_i2,i,5011849216,133815130,3212506480,64.1,1777,42648,0,1194783832,23.84
16436,stock_i1,i,4710400000,200389599,3206234008,68.07,637065,10193528,0.22,636492836,13.51
16437,warehouse_i1,i,106496,2000,32000,30.05,0,0,0,49428,46.41
16405,customer,r,39851884544,60000000,35086081793,88.04,2683178,1592500966,4,2526496864,6.34
16410,district,r,20078592,20000,2283657,11.37,386,45028,0.22,16863900,83.99
16413,history,r,10459627520,131764599,9421275082,90.07,0,0,0,41977756,0.4
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,1007214592,18288728,621816752,61.74,249194,8472596,0.84,170821676,16.96
16422,order_line,r,135179763712,1317799764,112562320114,83.27,16366782,1406661558,1.04,9602490232,7.1
16425,orders,r,8285126656,131780268,6815996480,82.27,478724,23936200,0.29,59768972,0.72
16428,stock,r,72221810688,200000000,66181713386,91.64,2286798,756998858,1.05,3425090272,4.74
16431,warehouse,r,12886016,2000,216737,1.68,0,0,0,12170840,94.45
