relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-24 21:45:44.332007+00,2020-12-03 01:45:20.339724+00,,,1,1,0,0
4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-24 21:45:44.35384+00,2020-12-03 01:45:20.170325+00,,,1,1,0,0
16398,public,district,364,7280000,260181197,261311564,20000,167857271,0,164557695,20000,19949,99101,0,2020-11-24 21:45:44.331005+00,2020-12-03 02:55:11.486202+00,2020-11-24 21:45:32.6584+00,2020-12-03 02:55:11.865294+00,1,340,1,341
13301,pg_toast,pg_toast_13299,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-24 21:45:44.351074+00,2020-12-03 01:45:20.463889+00,,,1,1,0,0
3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-24 21:45:44.357277+00,2020-12-03 01:45:19.891995+00,2020-11-24 21:45:32.610801+00,,3,3,3,0
16392,public,customer,7,180000000,438866347,1371944255,60000000,162718692,0,155579659,60000738,8403116,71993820,0,2020-11-24 21:56:04.695814+00,,2020-11-24 21:45:32.959157+00,2020-12-03 01:42:27.406726+00,1,0,1,13
3603,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,437,0,0,0,2020-11-24 21:45:44.335393+00,2020-12-03 01:45:19.723159+00,2020-11-24 21:45:32.603688+00,,1,1,1,0
3079,pg_catalog,pg_extension,0,0,18,10,3,6,0,6,4,0,9,0,2020-11-24 21:45:44.348448+00,2020-12-03 01:45:19.78091+00,2020-11-24 21:45:32.608837+00,,1,1,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-24 21:45:44.352733+00,2020-12-03 01:45:20.079618+00,,,1,1,0,0
13289,information_schema,sql_implementation_info,0,0,,,0,0,0,0,12,0,0,0,2020-11-24 21:45:44.348505+00,2020-12-03 01:45:20.004295+00,2020-11-24 21:45:32.609034+00,,1,1,1,0
