oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16447,customer_i1,4,3,2298150912,41827,1439,279096,0,0,74.41,17.63
16458,customer_i2,4,3,4199604224,16948,3925,508721,0,0,75.27,16.79
16441,district_i1,4,2,15081472,412,7,1833,0,0,2.97,49.81
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16440,new_order_i1,4,3,1037664256,42442,545,84534,0,41588,85.38,12.31
16443,order_line_i1,4,3,53882052608,41827,39346,6538052,0,0,71.19,25.65
16444,orders_i1,4,3,4956520448,41827,3061,601982,0,0,73.66,19.48
16456,orders_i2,4,3,4909940736,41827,3053,596304,0,0,74.63,35.08
16445,stock_i1,4,3,5472698368,81517,2401,665652,0,0,74.07,17.91
16442,warehouse_i1,4,1,1458176,3,1,175,0,1,3.1,50.86
