oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16434,customer_i1,i,1896751104,60320841,1447700184,76.33,246668,5920032,0.31,174927288,9.22
16450,customer_i2,i,3529703424,60322443,2865668264,81.19,226405,10779800,0.31,346708684,9.82
16436,district_i1,i,9502720,20000,320000,3.37,0,0,0,8987860,94.58
16438,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,965492736,18189147,436539528,45.21,387932,9310368,0.96,435808000,45.14
16442,order_line_i1,i,60945670144,1562546177,37501108248,61.53,9487330,227695920,0.37,16026839568,26.3
16444,orders_i1,i,5776596992,139455180,3346924320,57.94,0,0,0,1791645700,31.02
16451,orders_i2,i,5676269568,139455176,3346924224,58.96,3,72,0,1692514616,29.82
16446,stock_i1,i,4515782656,204202913,3267246608,72.35,3033373,48533968,1.07,320025340,7.09
16448,warehouse_i1,i,1073152,2000,32000,2.98,0,0,0,1008532,93.98
16404,customer,r,41421594624,60000000,35233799518,85.06,1938676,1155365438,2.79,4321003508,10.43
16410,district,r,113917952,20000,2287939,2.01,0,0,0,106830056,93.78
16413,history,r,10712989696,135144078,9642303862,90.01,0,0,0,45200196,0.42
16416,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16419,new_order,r,1120854016,18182198,618194732,55.15,361885,12304090,1.1,264264028,23.58
16422,order_line,r,146251227136,1351438986,115453763558,78.94,75922393,6525353680,4.46,11755664328,8.04
16425,orders,r,8976465920,135143694,6991107692,77.88,757631,37929736,0.42,494653848,5.51
16428,stock,r,75150450688,200000000,66181729614,88.07,8976441,2971038925,3.95,3914527120,5.21
16431,warehouse,r,52838400,2000,218090,0.41,0,0,0,50482716,95.54
