datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,189,26940,10198,6135,16,0,0,0,0,0,0,,,0,0,2020-11-24 21:03:22.161953+00
13434,postgres,0,704,0,1223,36409,148845,17750,12,402,12,0,0,0,0,,,0,0,2020-11-24 21:03:22.161933+00
16385,tpcc,6,203105335,2,160798386,40529316139,13902753424,10381709472,2145813027,2289588714,88044809,0,64,29494247424,0,,,0,0,2020-11-24 21:03:22.613113+00
1,template1,0,478,0,845,31732,145279,15467,12,402,12,0,0,0,0,,,0,0,2020-11-24 21:45:32.481039+00
13433,template0,0,210,0,471,3845,3022,1745,0,0,0,0,0,0,0,,,0,0,2020-12-01 18:31:09.261014+00
