datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,140,26204,9649,6004,16,0,0,0,0,0,0,,,0,0,2020-11-24 21:03:22.161953+00
13434,postgres,0,744,0,1227,38617,173305,18270,12,402,12,0,0,0,0,,,0,0,2020-11-24 21:03:22.161933+00
16385,tpcc,7,150748739,2,155888546,34748520804,15464303467,7700990011,1850061914,1699142296,65353144,0,64,29494247424,0,,,0,0,2020-11-24 21:03:22.613113+00
1,template1,0,518,0,836,33217,169419,15667,12,402,12,0,0,0,0,,,0,0,2020-11-24 21:45:32.481039+00
13433,template0,0,210,0,471,3845,3022,1745,0,0,0,0,0,0,0,,,0,0,2020-12-02 22:51:52.403143+00
