oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16436,customer_i1,i,2150719488,60441002,1455946352,67.7,645978,16842664,0.78,404744612,18.82
16452,customer_i2,i,3601858560,60332769,2875288424,79.83,235159,12806560,0.36,405792940,11.27
16438,district_i1,i,14172160,20000,320000,2.26,0,0,0,13596436,95.94
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16437,new_order_i1,i,1122328576,18265524,438372576,39.06,2094462,50267088,4.48,541030980,48.21
16439,order_line_i1,i,53577818112,1382562428,34500821456,64.39,4751562,114049568,0.21,12625856296,23.57
16440,orders_i1,i,4970536960,125745015,3017880360,60.72,0,0,0,1381835104,27.8
16451,orders_i2,i,5313478656,125745015,3017880360,56.8,0,0,0,1719021456,32.35
16441,stock_i1,i,5483126784,209743270,3422466176,62.42,15844330,282350000,5.15,813583792,14.84
16444,warehouse_i1,i,1376256,2000,32000,2.33,0,0,0,1309268,95.13
16406,customer,r,44362465280,60000000,35212116175,79.37,3612639,2159073935,4.87,6235558360,14.06
16411,district,r,834215936,20000,2289118,0.27,0,0,0,801076008,96.03
16414,history,r,9972146176,125763256,8976518403,90.02,0,0,0,40636240,0.41
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1323614208,18257632,620759488,46.9,1901483,64650422,4.88,387820384,29.3
16423,order_line,r,137553436672,1257417724,107372133848,78.06,102190022,8783022420,6.39,9981795636,7.26
16426,orders,r,8653856768,125745015,6502225516,75.14,0,0,0,823236492,9.51
16429,stock,r,83693404160,200000000,66181569810,79.08,18161165,6009848748,7.18,9191637256,10.98
16432,warehouse,r,400343040,2000,217554,0.05,0,0,0,384850508,96.13
