oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2182823936,60820070,1459979256,66.88,569081,13707232,0.63,433746136,19.87
16442,customer_i2,i,4031602688,61134394,2906854352,72.1,139836,6700960,0.17,799447356,19.83
16444,district_i1,i,12869632,20000,320000,2.49,0,0,0,12304084,95.61
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1209540608,19636621,471278904,38.96,0,0,0,648700480,53.63
16450,order_line_i1,i,49505558528,1327448307,33152564296,66.97,2564470,61547280,0.12,10247613328,20.7
16452,orders_i1,i,4855005184,120834233,2907393752,59.88,0,0,0,1397164660,28.78
16454,orders_i2,i,5125849088,121381275,2913577272,56.84,0,0,0,1655926536,32.31
16456,stock_i1,i,5473329152,200000000,3200000000,58.47,0,0,0,1411004692,25.78
16458,warehouse_i1,i,1474560,2000,32000,2.17,0,0,0,1406804,95.41
16411,customer,r,43578769408,60000000,35188516499,80.75,5668463,3360263759,7.71,4275340152,9.81
16416,district,r,113967104,20000,2288517,2.01,890,102719,0.09,106786444,93.7
16419,history,r,9550471168,120336391,8600601739,90.05,0,0,0,38776236,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1329840128,19636621,667645114,50.2,0,0,0,408104988,30.69
16428,order_line,r,137412501504,1203184984,102710218886,74.75,137269658,11797853744,8.59,11843083480,8.62
16431,orders,r,8335712256,120323041,6217524890,74.59,1024779,51238950,0.61,811825056,9.74
16434,stock,r,82740404224,200000000,66181713386,79.99,6349253,2105203747,2.54,12164932700,14.7
16437,warehouse,r,19808256,2000,218097,1.1,0,0,0,18772156,94.77
