oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,1892573184,60460996,1451063904,76.67,63984,1535616,0.08,171976740,9.09
16452,customer_i2,i,3548102656,60484987,2873428160,80.98,45098,2145320,0.06,365491496,10.3
16439,district_i1,i,819200,20000,320000,39.06,0,0,0,396564,48.41
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,829325312,18059291,433422984,52.26,2884476,69227424,8.35,233509536,28.16
16434,order_line_i1,i,47770157056,1219132929,29304034184,61.34,60255,1446120,0,12881427976,26.97
16438,orders_i1,i,4166098944,122044516,2934386112,70.43,0,0,0,684237000,16.42
16450,orders_i2,i,4574969856,122369072,2936954080,64.2,1634,39216,0,1086323268,23.74
16436,stock_i1,i,4604846080,200426525,3206824400,69.64,74231,1187696,0.03,542689028,11.79
16437,warehouse_i1,i,106496,2000,32000,30.05,0,0,0,49428,46.41
16405,customer,r,39523778560,60000000,35012843000,88.59,1782103,1054319911,2.67,2824040136,7.15
16410,district,r,34070528,20000,2281777,6.7,2029,237604,0.7,29721960,87.24
16413,history,r,9644244992,121569050,8685276291,90.06,0,0,0,38672568,0.4
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,983465984,18058761,613997874,62.43,2746794,93390996,9.5,58604024,5.96
16422,order_line,r,121526657024,1215815788,103796300148,85.41,4263550,366436406,0.3,6781159672,5.58
16425,orders,r,7594819584,121588275,6286472778,82.77,302060,15103000,0.2,25983260,0.34
16428,stock,r,71300128768,200000000,66181713386,92.82,2444134,808566435,1.13,2499821172,3.51
16431,warehouse,r,1105920,2000,216549,19.58,0,0,0,838336,75.8
