oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,1892573184,60467125,1451211000,76.68,67331,1615944,0.09,171711412,9.07
16452,customer_i2,i,3549282304,60488451,2873592352,80.96,59856,2843072,0.08,365684092,10.3
16439,district_i1,i,794624,20000,320000,40.27,0,0,0,372180,46.84
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,820330496,18006022,432144528,52.68,0,0,0,307599932,37.5
16434,order_line_i1,i,47807053824,1215007304,29189292032,61.06,29512,708288,0,13049844884,27.3
16438,orders_i1,i,4180508672,121712189,2925774696,69.99,0,0,0,708379556,16.94
16450,orders_i2,i,4557037568,121999654,2928060096,64.25,851,20424,0,1079275112,23.68
16436,stock_i1,i,4604796928,200451357,3207221728,69.65,130163,2082608,0.05,541041220,11.75
16437,warehouse_i1,i,106496,2000,32000,30.05,0,0,0,49428,46.41
16405,customer,r,39513522176,60000000,35012399920,88.61,1792784,1061967779,2.69,2806805596,7.1
16410,district,r,32636928,20000,2281777,6.99,2102,246923,0.76,28766524,88.14
16413,history,r,9660145664,121290028,8685896414,89.91,0,0,0,38811484,0.4
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,959913984,18006022,612204748,63.78,0,0,0,149327392,15.56
16422,order_line,r,121015296000,1212788381,103536100934,85.56,3196098,274695992,0.23,6676577924,5.52
16425,orders,r,7575691264,121282694,6270688044,82.77,338160,16908000,0.22,25655676,0.34
16428,stock,r,71274176512,200000000,66181713386,92.86,2534406,838360969,1.18,2443363496,3.43
16431,warehouse,r,5005312,2000,216549,4.33,0,0,0,4581352,91.53
