oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16447,customer_i1,i,2270920704,60975822,1463535072,64.45,349106,8393792,0.37,522256444,23
16458,customer_i2,i,4183310336,61181390,2907291328,69.5,111018,5285488,0.13,949683452,22.7
16441,district_i1,i,13025280,20010,320160,2.46,0,0,0,12458316,95.65
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,1194450944,19241981,461807544,38.66,2900571,69613704,5.83,562785196,47.12
16443,order_line_i1,i,49679785984,1261649591,31390989832,63.19,2053247,49277928,0.1,12457830060,25.08
16444,orders_i1,i,4821499904,116358486,2794388720,57.96,0,0,0,1495544572,31.02
16456,orders_i2,i,4806131712,116468431,2795268280,58.16,0,0,0,1478572008,30.76
16445,stock_i1,i,5488656384,200000691,3200011056,58.3,327,5232,0,1426175564,25.98
16442,warehouse_i1,i,991232,2000,32000,3.23,0,0,0,927252,93.55
16411,customer,r,43239260160,60000000,35173135818,81.35,5340895,3159845423,7.31,4156774472,9.61
16416,district,r,124436480,20000,2288795,1.84,1142,132442,0.11,116807312,93.87
16419,history,r,9243189248,116253878,8319725948,90.01,0,0,0,37932596,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1314308096,19218151,653417134,49.72,2136604,72644536,5.53,329549376,25.07
16428,order_line,r,131783286784,1162453500,99209183700,75.28,108862317,9356348056,7.1,12624457136,9.58
16431,orders,r,7840063488,116246311,6006371870,76.61,256011,12800550,0.16,633082144,8.07
16434,stock,r,82489810944,200000000,66181713386,80.23,4113405,1362601319,1.65,12671633440,15.36
16437,warehouse,r,28745728,2000,218153,0.76,0,0,0,27340904,95.11
