oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16447,customer_i1,4,3,2270920704,41827,1413,275798,0,0,75.12,16.65
16458,customer_i2,4,3,4183310336,16948,3904,506753,0,0,75.38,16.46
16441,district_i1,4,2,13025280,412,7,1582,0,0,3.4,50.06
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16440,new_order_i1,4,3,1194450944,42442,640,89362,0,55804,85.5,12.71
16443,order_line_i1,4,3,49679785984,41827,35750,6028676,0,0,74.65,26.09
16444,orders_i1,4,3,4821499904,41827,2929,585632,0,0,68.67,24.12
16456,orders_i2,4,3,4806131712,41827,2978,583707,0,0,68.93,34.86
16445,stock_i1,4,3,5488656384,81517,2408,667593,0,0,73.79,18.15
16442,warehouse_i1,4,1,991232,3,1,119,0,0,4.42,49.58
