oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16422,customer_i1,i,1892958208,60420814,1450099712,76.6,281157,6747768,0.36,167402456,8.84
16438,customer_i2,i,3494813696,60413048,2869995760,82.12,272288,12963464,0.37,305082600,8.73
16424,district_i1,i,2514944,20000,320000,12.72,0,0,0,2079060,82.67
16426,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16428,new_order_i1,i,1071235072,18335274,440046576,41.08,3618479,86843496,8.11,445720240,41.61
16430,order_line_i1,i,61908172800,1585262303,39497021072,63.8,4680666,112348704,0.18,15020510892,24.26
16432,orders_i1,i,5323866112,149370788,3596865712,67.56,0,0,0,1056589780,19.85
16439,orders_i2,i,5930852352,150086882,3602595536,60.74,0,0,0,1645590476,27.75
16434,stock_i1,i,4492361728,201257554,3220120864,71.68,426814,6829024,0.15,407858260,9.08
16436,warehouse_i1,i,212992,2000,32000,15.02,0,0,0,155092,72.82
16392,customer,r,40904212480,60000000,35267725160,86.22,1405086,835788725,2.04,4094982600,10.01
16398,district,r,131563520,20000,2289336,1.74,0,0,0,123858988,94.14
16401,history,r,11757617152,148491002,10589329410,90.06,0,0,0,47588880,0.4
16404,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16407,new_order,r,1207222272,18330153,623225202,51.62,3185476,108306184,8.97,226681784,18.78
16410,order_line,r,157225418752,1485064603,126939586582,80.74,70880118,6092003620,3.87,10478045604,6.66
16413,orders,r,9498984448,148506931,7685700106,80.91,213036,10672240,0.11,205164352,2.16
16416,stock,r,73669099520,200000000,66181569810,89.84,6508631,2154435204,2.92,3291166536,4.47
16419,warehouse,r,61702144,2000,217594,0.35,0,0,0,59081036,95.75
