oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2232926208,41827,1370,271203,0,0,76.38,15.23
16442,customer_i2,4,3,3973955584,16948,3722,481379,0,0,79.33,12.06
16444,district_i1,4,2,13983744,412,7,1699,0,0,3.18,49.91
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1016832000,42442,523,78593,0,45008,85.05,9.86
16450,order_line_i1,4,3,52334788608,41827,38049,6350474,0,0,73.27,20.37
16452,orders_i1,4,3,4984946688,41827,3093,605420,0,0,76.42,16.5
16454,orders_i2,4,3,5087379456,41827,3158,617859,0,0,75.31,35.67
16456,stock_i1,4,3,5469405184,81517,2399,665252,0,0,74.09,17.86
16458,warehouse_i1,4,1,1359872,3,1,164,0,0,3.28,48.78
