oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2224480256,41827,1363,270179,0,0,76.67,14.91
16442,customer_i2,4,3,4080779264,16948,3828,494313,0,0,77.26,14.36
16444,district_i1,4,2,12206080,412,7,1482,0,0,3.61,49.73
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1049059328,42442,560,89628,0,37870,85.62,12.21
16450,order_line_i1,4,3,51726237696,41827,37469,6276768,0,0,77.13,21.95
16452,orders_i1,4,3,5080326144,41827,3137,617019,0,0,72.32,20.67
16454,orders_i2,4,3,5005443072,41827,3072,607943,0,0,73.69,35.4
16456,stock_i1,4,3,5474304000,81517,2397,665852,0,0,74,17.93
16458,warehouse_i1,4,1,1163264,3,1,138,0,2,3.85,50.72
