oid,relname,relkind,size,size_pretty
16411,customer,r,43712684032,41 GB
16447,customer_i1,i,2316820480,2209 MB
16458,customer_i2,i,4250959872,4054 MB
16416,district,r,270901248,258 MB
16441,district_i1,i,18399232,18 MB
16419,history,r,9866149888,9409 MB
16422,item,r,10665984,10 MB
16446,item_i1,i,2260992,2208 kB
16425,new_order,r,1134747648,1082 MB
16440,new_order_i1,i,990224384,944 MB
16428,order_line,r,138985734144,129 GB
16443,order_line_i1,i,52920606720,49 GB
16431,orders,r,8182718464,7804 MB
16444,orders_i1,i,4923817984,4696 MB
16456,orders_i2,i,5016576000,4784 MB
16434,stock,r,83859783680,78 GB
16445,stock_i1,i,5516959744,5261 MB
16437,warehouse,r,21741568,21 MB
16442,warehouse_i1,i,1449984,1416 kB
