oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16447,customer_i1,4,3,2316820480,41827,1430,281384,0,0,73.63,18.3
16458,customer_i2,4,3,4250959872,16948,3973,514942,0,0,74.19,17.79
16441,district_i1,4,2,18399232,412,8,2237,0,0,2.49,50.29
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16440,new_order_i1,4,3,989962240,42442,502,82289,0,38053,85.1,12.78
16443,order_line_i1,4,3,52920606720,41827,38467,6421567,0,0,71.02,25.79
16444,orders_i1,4,3,4923817984,41827,3024,598027,0,0,72.34,20.61
16456,orders_i2,4,3,5016576000,41827,3117,609257,0,0,71.16,35.52
16445,stock_i1,4,3,5516959744,81517,2423,671033,0,0,73.44,18.57
16442,warehouse_i1,4,1,1449984,3,1,175,0,0,3.1,48.57
