oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16458,customer_i1,4,3,2238488576,41827,1364,271888,0,0,76.19,15.45
16445,customer_i2,4,3,4060340224,16948,3833,491813,0,0,77.65,13.92
16447,district_i1,4,2,13926400,412,7,1692,0,0,3.19,49.76
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16443,new_order_i1,4,3,1032683520,42442,596,84904,0,40559,85.41,12.77
16441,order_line_i1,4,3,47433539584,41827,33927,5756299,0,0,78.55,21.15
16456,orders_i1,4,3,4605919232,41827,2748,559497,0,0,73.33,19.1
16446,orders_i2,4,3,4822687744,41827,3003,585703,0,0,70.18,34.89
16442,stock_i1,4,3,5483855872,81517,2398,667017,0,0,73.87,18.08
16444,warehouse_i1,4,1,1392640,3,1,168,0,0,3.21,48.81
