oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,1892573184,60777000,1458648000,77.07,181274,4350576,0.23,159844508,8.45
16452,customer_i2,i,3526844416,60858032,2891203336,81.98,129697,6164048,0.17,321167796,9.11
16439,district_i1,i,1089536,20000,320000,29.37,0,0,0,664788,61.02
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,834560000,18167585,436022040,52.25,1487238,35693712,4.28,275069560,32.96
16434,order_line_i1,i,55503519744,1351967177,32944135864,59.36,1067317,25615608,0.05,16297526116,29.36
16438,orders_i1,i,4671488000,131327773,3153637352,67.51,0,0,0,926472844,19.83
16450,orders_i2,i,4938407936,131437149,3154506648,63.88,355,8520,0,1190043072,24.1
16436,stock_i1,i,4712726528,200423836,3206781552,68.05,814025,13024400,0.28,634561728,13.46
16437,warehouse_i1,i,131072,2000,32000,24.41,0,0,0,73812,56.31
16405,customer,r,39873847296,60000000,35087312449,88,2705215,1604620458,4.02,2534701880,6.36
16410,district,r,28237824,20000,2283697,8.09,0,0,0,24742620,87.62
16413,history,r,10421944320,131134980,9377984737,89.98,0,0,0,41739188,0.4
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,995467264,18163697,617565698,62.04,1415205,48116970,4.83,118467540,11.9
16422,order_line,r,130244583424,1311260090,112000167358,85.99,45398222,3901893800,3,3008309996,2.31
16425,orders,r,8185888768,131127604,6782308014,82.85,220838,11041900,0.13,21740108,0.27
16428,stock,r,72223981568,200000000,66181713386,91.63,3524622,1165931697,1.61,3012509548,4.17
16431,warehouse,r,22929408,2000,216741,0.95,0,0,0,21800188,95.08
