relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.177079+00,,2021-04-28 10:52:37.650482+00,,1,0,1,0
1259,pg_catalog,pg_class,28719,345350,1793043,1788375,25,20,2,20,395,0,0,0,2021-04-28 10:52:53.036265+00,,2021-04-28 10:52:37.515679+00,,1,0,1,0
2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.210948+00,,,,3,0,0,0
3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.146389+00,,2021-04-28 10:52:37.652767+00,,1,0,1,0
2618,pg_catalog,pg_rewrite,0,0,29,21,4,0,2,0,142,0,0,0,2021-04-28 10:52:53.03987+00,,2021-04-28 10:52:37.51497+00,,1,0,1,0
4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.177678+00,,,,1,0,0,0
4177,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.128127+00,,,,3,0,0,0
4060,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.247135+00,,,,3,0,0,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.080494+00,,,,1,0,0,0
4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.147015+00,,,,1,0,0,0
4147,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.123666+00,,,,1,0,0,0
2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,146,0,0,0,2021-04-28 10:52:53.076432+00,,2021-04-28 10:52:37.545613+00,,1,0,1,0
4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.230183+00,,,,3,0,0,0
1247,pg_catalog,pg_type,0,0,204294,199736,26,18,4,18,625,0,0,0,2021-04-28 10:52:53.029754+00,,2021-04-28 10:52:37.51179+00,,1,0,1,0
16431,public,new_order,4,36000000,86164700,86098508,61078933,0,42029530,0,14441197,2023114,6312982,0,2021-04-28 10:52:54.974901+00,2021-05-11 10:55:59.328755+00,2021-04-28 10:52:37.744325+00,2021-05-11 10:45:18.840722+00,1,8,1,12
8888,pg_toast,pg_toast_2608,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.026197+00,,,,1,0,0,0
3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-28 10:52:53.118066+00,,2021-04-28 10:52:37.585132+00,,1,0,1,0
2602,pg_catalog,pg_amop,0,0,128394,145096,0,0,0,0,945,0,0,0,2021-04-28 10:52:53.047477+00,,2021-04-28 10:52:37.523057+00,,1,0,1,0
3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.185595+00,,,,1,0,0,0
6104,pg_catalog,pg_publication,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.160702+00,,2021-04-28 10:52:37.605179+00,,1,0,1,0
3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.240163+00,,2021-04-28 10:52:37.604354+00,,1,0,1,0
2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.097762+00,,,,3,0,0,0
4145,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.192682+00,,,,1,0,0,0
2619,pg_catalog,pg_statistic,0,0,548308,547922,92,3238,0,1974,498,163,3330,0,2021-04-28 10:52:53.028223+00,2021-05-11 10:40:45.462673+00,,,1,16,0,0
16420,pg_toast,pg_toast_16417,1,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 11:01:16.224392+00,,,,1,0,0,0
4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.063386+00,,,,1,0,0,0
3541,pg_catalog,pg_range,0,0,1000,0,0,0,0,0,6,0,0,0,2021-04-28 10:52:53.111578+00,,2021-04-28 10:52:37.551963+00,,1,0,1,0
14573,information_schema,sql_implementation_info,0,0,,,0,0,0,0,12,0,0,0,2021-04-28 10:52:53.137875+00,,2021-04-28 10:52:37.59572+00,,1,0,1,0
16443,public,warehouse,2,4000,86152045,86152120,2000,43070595,0,42244193,2000,27,0,0,2021-04-28 10:52:53.024298+00,2021-05-11 10:55:59.486189+00,2021-04-28 10:52:37.508072+00,2021-05-11 10:55:59.621587+00,1,125,1,125
3602,pg_catalog,pg_ts_config,0,0,108788,108788,0,0,0,0,29,0,0,0,2021-04-28 10:52:53.101471+00,,2021-04-28 10:52:37.57945+00,,1,0,1,0
3381,pg_catalog,pg_statistic_ext,0,0,238127,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.185038+00,,2021-04-28 10:52:37.625137+00,,1,0,1,0
4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.102763+00,,,,3,0,0,0
6106,pg_catalog,pg_publication_rel,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.165673+00,,2021-04-28 10:52:37.607274+00,,1,0,1,0
2605,pg_catalog,pg_cast,0,0,104681,21343,0,0,0,0,230,0,0,0,2021-04-28 10:52:53.073308+00,,2021-04-28 10:52:37.539223+00,,1,0,1,0
4183,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.204378+00,,,,3,0,0,0
4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.030395+00,,,,1,0,0,0
2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.155541+00,,2021-04-28 10:52:37.600804+00,,1,0,1,0
2611,pg_catalog,pg_inherits,0,0,2,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.196605+00,,2021-04-28 10:52:37.626965+00,,1,0,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.200433+00,,,,1,0,0,0
1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.223614+00,,2021-04-28 10:52:37.616411+00,,1,0,1,0
1262,pg_catalog,pg_database,1108,3688,88474,88472,1,0,0,0,4,0,0,0,2021-04-28 10:52:53.128016+00,,2021-04-28 10:52:37.560987+00,,3,0,3,0
3430,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.240827+00,,,,1,0,0,0
3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.203348+00,,2021-04-28 10:52:37.637879+00,,1,0,1,0
2607,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,128,0,0,0,2021-04-28 10:52:53.085513+00,,2021-04-28 10:52:37.550601+00,,1,0,1,0
14568,information_schema,sql_features,0,0,,,0,0,0,0,713,0,0,0,2021-04-28 10:52:53.044786+00,,2021-04-28 10:52:37.522374+00,,1,0,1,0
3576,pg_catalog,pg_transform,0,0,23,0,0,0,0,0,0,0,0,0,2021-04-28 10:52:53.151076+00,,2021-04-28 10:52:37.656838+00,,1,0,1,0
