oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16992,customer_i1,i,1892573184,60427040,1450248960,76.63,126994,3047856,0.16,171163228,9.04
17009,customer_i2,i,3494789120,60130897,2856573448,81.74,26948,1282104,0.04,332295424,9.51
16994,district_i1,i,1138688,20000,320000,28.1,0,0,0,713556,62.66
16996,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16998,new_order_i1,i,853409792,18054056,433297344,50.77,0,0,0,339230444,39.75
17000,order_line_i1,i,60203524096,1559240454,38265823400,63.56,3835219,92045272,0.15,14694355200,24.41
17002,orders_i1,i,5190156288,150733226,3638471744,70.1,0,0,0,875406364,16.87
17008,orders_i2,i,5830877184,151922899,3647917112,62.56,2255,54120,0,1494787700,25.64
17004,stock_i1,i,4493762560,201919131,3230707168,71.89,441908,7070976,0.16,395713208,8.81
17006,warehouse_i1,i,139264,2000,32000,22.98,0,0,0,81940,58.84
16928,customer,r,39456587776,60000000,35075708114,88.9,711099,424262085,1.08,3318006992,8.41
16934,district,r,12926976,20000,2283079,17.66,0,0,0,10055240,77.78
16937,history,r,11768782848,148829332,10602513366,90.09,0,0,0,47533428,0.4
16940,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16943,new_order,r,976494592,18054056,613837904,62.86,0,0,0,162117040,16.6
16946,order_line,r,151619887104,1488447322,127230605660,83.91,16511272,1419111068,0.94,9622216388,6.35
16949,orders,r,9395216384,148843782,7703768552,82,350651,17534094,0.19,74429364,0.79
16952,stock,r,71083171840,200000000,66181729614,93.1,2922878,967568252,1.36,2109269060,2.97
16955,warehouse,r,1933312,2000,216726,11.21,0,0,0,1631456,84.39
