oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,1925185536,60209555,1446206864,75.12,208944,5342608,0.28,205778720,10.69
16452,customer_i2,i,3500285952,60207248,2861765880,81.76,165082,8331768,0.24,324614812,9.27
16440,district_i1,i,10772480,20000,320000,2.97,0,0,0,10231444,94.98
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16438,new_order_i1,i,1152737280,18296459,439115016,38.09,3196471,76715304,6.66,539507284,46.8
16437,order_line_i1,i,53467840512,1379761357,34291407960,64.13,4434363,106438976,0.2,12746999856,23.84
16441,orders_i1,i,4912340992,132493687,3219287680,65.53,0,0,0,1095903352,22.31
16451,orders_i2,i,5291204608,134350362,3234147952,61.12,2,48,0,1446546444,27.34
16439,stock_i1,i,5352284160,204149043,3340591488,62.41,6319959,117009184,2.19,991862252,18.53
16436,warehouse_i1,i,1105920,2000,32000,2.89,0,0,0,1041044,94.13
16406,customer,r,42672488448,60000000,35217304922,82.53,2815667,1680117135,3.94,5042517504,11.82
16411,district,r,573530112,20000,2289138,0.4,0,0,0,549803764,95.86
16414,history,r,10123231232,127626790,9111574973,90.01,0,0,0,41401848,0.41
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1303846912,18289514,621843476,47.69,3158962,107404708,8.24,316232988,24.25
16423,order_line,r,136503574528,1276096200,108977647632,79.84,79834008,6861570706,5.03,9112448744,6.68
16426,orders,r,8522907648,127614390,6599369252,77.43,1710010,85662206,1.01,477989368,5.61
16429,stock,r,79243288576,200000000,66181569810,83.52,13937635,4612599275,5.82,6242851840,7.88
16432,warehouse,r,9060352,2000,217558,2.4,0,0,0,8470060,93.48
