oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2228609024,60000000,1440000000,64.61,0,0,0,517950348,23.24
16442,customer_i2,i,4004585472,60000000,2850366152,71.18,0,0,0,841136404,21
16444,district_i1,i,14835712,20000,320000,2.16,0,0,0,14254804,96.08
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1016111104,19462354,467096496,45.97,1374710,32993040,3.25,422323180,41.56
16450,order_line_i1,i,51741425664,1409460407,35065896824,67.77,4700824,112819776,0.22,10146852772,19.61
16452,orders_i1,i,4999102464,131792582,3181017168,63.63,0,0,0,1222060508,24.45
16454,orders_i2,i,5061640192,133108433,3195311640,63.13,4716,113184,0,1263921828,24.97
16456,stock_i1,i,5477359616,200014114,3200225824,58.43,28488,455808,0.01,1414176012,25.82
16458,warehouse_i1,i,1490944,2000,32000,2.15,0,0,0,1423252,95.46
16411,customer,r,43420844032,60000000,35231269047,81.14,5832445,3461225928,7.97,3971609524,9.15
16416,district,r,77430784,20000,2288773,2.96,0,0,0,71828760,92.77
16419,history,r,10355884032,130592899,9329140987,90.09,0,0,0,42582288,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1193746432,19215904,653340736,54.73,1058067,35974278,3.01,262096668,21.96
16428,order_line,r,145400627200,1305793059,111529927792,76.71,72728442,6250739746,4.3,15634242664,10.75
16431,orders,r,8227078144,130584124,6751942640,82.07,705648,35282400,0.43,98421152,1.2
16434,stock,r,82512420864,200000000,66181713386,80.21,9724586,3221206486,3.9,10813499544,13.11
16437,warehouse,r,37543936,2000,218149,0.58,0,0,0,35793492,95.34
