oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2259681280,41827,1388,274451,0,0,75.48,16.24
16442,customer_i2,4,3,4088528896,16948,3841,495246,0,0,77.12,14.52
16444,district_i1,4,2,13524992,412,7,1643,0,0,3.28,49.36
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1054121984,42442,604,89153,0,38919,85.58,12.77
16450,order_line_i1,4,3,52532264960,41827,38170,6374459,0,0,73.72,22.06
16452,orders_i1,4,3,5139619840,41827,3226,624168,0,0,72.84,20.32
16454,orders_i2,4,3,5005877248,41827,3088,607980,0,0,75.19,35.43
16456,stock_i1,4,3,5479358464,81517,2407,666459,0,0,73.93,18.01
16458,warehouse_i1,4,1,1433600,3,1,173,0,0,3.13,48.55
