datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,78,17245,4823,3996,18,0,0,0,0,0,0,,,0,0,2020-12-09 13:03:31.614897+00
13605,postgres,0,588,0,859,44771,79198,26670,12,402,12,0,0,0,0,,,0,0,2020-12-09 13:03:31.614845+00
16385,tpcc,1,4738,0,77227132,71668068,1058177790,39806,998086308,510,62,0,61,36181745664,0,,,0,0,2020-12-09 13:03:32.2095+00
1,template1,0,562,0,750,38759,74882,22440,12,383,12,0,0,0,0,,,0,0,2020-12-09 13:48:08.894284+00
13604,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
