oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,1892573184,60520256,1452486144,76.75,80363,1928712,0.1,169858848,8.98
16452,customer_i2,i,3545939968,60539930,2876036720,81.11,83135,3946640,0.11,358584948,10.11
16439,district_i1,i,802816,20000,320000,39.86,601,9616,1.2,368288,45.87
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,819068928,18011013,432264312,52.78,1495800,35899200,4.38,263902752,32.22
16434,order_line_i1,i,48180887552,1230467611,29578138440,61.39,62173,1492152,0,12966274636,26.91
16438,orders_i1,i,4207362048,123236623,2963377528,70.43,0,0,0,691036504,16.42
16450,orders_i2,i,4623466496,123583492,2966134096,64.15,1048,25152,0,1100023236,23.79
16436,stock_i1,i,4604780544,200482310,3207716960,69.66,169568,2713088,0.06,539617820,11.72
16437,warehouse_i1,i,106496,2000,32000,30.05,0,0,0,49428,46.41
16405,customer,r,39513939968,60000000,35013906109,88.61,1920607,1135761327,2.87,2731342248,6.91
16410,district,r,38936576,20000,2281777,5.86,3092,365229,0.94,34710684,89.15
16413,history,r,9743204352,122693984,8778147555,90.1,0,0,0,39211164,0.4
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,981032960,18010493,612356762,62.42,1489695,50649630,5.16,108350896,11.04
16422,order_line,r,122646601728,1227011563,104758648646,85.42,4427604,380538868,0.31,6812275388,5.55
16425,orders,r,7671709696,122706087,6344695538,82.7,334865,16743250,0.22,28693172,0.37
16428,stock,r,71267786752,200000000,66181713386,92.86,2499134,826788777,1.16,2449492728,3.44
16431,warehouse,r,4235264,2000,216549,5.11,0,0,0,3842132,90.72
