datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,206,163603,69829,37929,18,0,0,0,0,0,0,,,0,0,2020-12-10 13:53:27.148842+00
13605,postgres,0,1033,0,2304,63834,261781,30486,12,402,12,0,0,0,0,,,0,0,2020-12-10 13:53:27.148789+00
16385,tpcc,2,144228412,1,162801306,25237489692,9547521713,6228935115,1813243765,1629512791,62699018,0,54,29493411840,0,,,0,0,2020-12-10 13:53:27.728554+00
1,template1,0,1098,0,2471,67768,277492,32821,12,402,12,0,0,0,0,,,0,0,2020-12-10 14:19:46.04189+00
13604,template0,0,232,0,484,6229,17251,2620,0,0,0,0,0,0,0,,,0,0,2020-12-14 05:14:29.180082+00
