oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16443,customer_i1,4,3,2207277056,41827,1334,268108,0,0,77.26,14.26
16458,customer_i2,4,3,4006289408,16948,3748,485300,0,0,78.69,12.77
16442,district_i1,4,2,13656064,412,7,1659,0,0,3.25,50.09
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16445,new_order_i1,4,3,1004290048,42442,527,79922,0,42144,84.97,10.92
16447,order_line_i1,4,3,49840300032,41827,35889,6048131,0,0,78.09,20.73
16456,orders_i1,4,3,4844036096,41827,2936,588376,0,0,74.33,18.77
16446,orders_i2,4,3,4826914816,41827,2985,586237,0,0,75.01,34.91
16444,stock_i1,4,3,5485936640,81517,2407,667262,0,0,73.87,18.11
16441,warehouse_i1,4,1,933888,3,1,112,0,0,4.67,49.11
