datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,2833,72092,21902,17276,16,0,0,0,0,0,0,,,0,0,2020-11-05 09:58:08.420323+00
13434,postgres,2,4180,0,25369,603131,759317,292337,12,402,12,0,0,0,0,,,0,0,2020-11-05 09:58:08.420301+00
16385,tpcc,5,77334130,1,719987023,16347130925,7959265723,3936932708,1435161948,871451166,33504486,0,65,29494665216,0,,,0,0,2020-11-05 09:58:08.894712+00
1,template1,0,476,0,2688,30313,144149,15535,12,402,12,0,0,0,0,,,0,0,2020-11-05 10:26:22.932847+00
13433,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
