oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16442,customer_i1,4,3,2144141312,41827,1254,260481,0,0,79.51,11.75
16458,customer_i2,4,3,4023828480,16948,3811,487378,0,0,78.36,13.14
16447,district_i1,4,2,12001280,412,7,1457,0,0,3.66,49.69
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16445,new_order_i1,4,3,1115004928,42442,631,82608,0,52869,85.09,12.58
16446,order_line_i1,4,3,48862683136,41827,35101,5929581,0,0,78.42,21.37
16443,orders_i1,4,3,4779761664,41827,2905,580561,0,0,72.74,19.89
16456,orders_i2,4,3,4988829696,41827,3113,605874,0,0,69.89,35.48
16444,stock_i1,4,3,5471813632,81517,2391,665554,0,0,74.03,17.9
16441,warehouse_i1,4,1,1081344,3,1,130,0,0,4.07,53.08
