oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,2144141312,60000000,1440000000,67.16,0,0,0,435109900,20.29
16458,customer_i2,i,4023828480,60000000,2850366152,70.84,0,0,0,859895156,21.37
16447,district_i1,i,12001280,20000,320000,2.67,0,0,0,11442516,95.34
16440,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16445,new_order_i1,i,1115004928,19070566,457693584,41.05,1301048,31225152,2.8,533484972,47.85
16446,order_line_i1,i,48862683136,1306778874,32435726816,66.38,1920156,46083744,0.09,10431657108,21.35
16443,orders_i1,i,4779761664,122009397,2935878152,61.42,0,0,0,1290275216,26.99
16456,orders_i2,i,4988829696,122583187,2942329464,58.98,0,0,0,1487048640,29.81
16444,stock_i1,i,5471813632,200004290,3200068640,58.48,24220,387520,0.01,1409052732,25.75
16441,warehouse_i1,i,1081344,2000,32000,2.96,0,0,0,1016660,94.02
16411,customer,r,43376885760,60000000,35195767096,81.14,5634148,3337642361,7.69,4089272064,9.43
16416,district,r,141475840,20000,2288835,1.62,125,15039,0.01,133241176,94.18
16419,history,r,9664266240,121567846,8700420651,90.03,0,0,0,40016056,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1302331392,19054866,647865444,49.75,984002,33456068,2.57,370006468,28.41
16428,order_line,r,137012207616,1215771755,103792162192,75.75,110846043,9526816400,6.95,12537300260,9.15
16431,orders,r,8099905536,121583186,6284215940,77.58,310004,15500200,0.19,546304308,6.74
16434,stock,r,82819907584,200000000,66181713386,79.91,9352585,3098243675,3.74,11240037008,13.57
16437,warehouse,r,14909440,2000,218161,1.46,0,0,0,14076896,94.42
