oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16447,customer_i1,4,3,2293530624,41827,1429,278542,0,0,74.49,17.47
16458,customer_i2,4,3,4173627392,16948,3913,505562,0,0,75.67,16.27
16441,district_i1,4,2,19873792,412,9,2416,0,0,2.33,49.46
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16440,new_order_i1,4,3,1079779328,42442,611,91393,0,39804,85.58,14.46
16443,order_line_i1,4,3,54311190528,41827,39656,6590127,0,0,71.29,25.56
16444,orders_i1,4,3,4966121472,41827,3084,603131,0,0,74.17,18.87
16456,orders_i2,4,3,4953546752,41827,3098,601582,0,0,74.63,35.35
16445,stock_i1,4,3,5501067264,81517,2409,669107,0,0,73.7,18.33
16442,warehouse_i1,4,1,1982464,3,1,237,0,3,2.36,51.9
