oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16447,customer_i1,i,2293530624,60086759,1442082216,62.88,3721,89304,0,579232780,25.26
16458,customer_i2,i,4173627392,60089428,2854618736,68.4,1038,49464,0,1002739492,24.03
16441,district_i1,i,19873792,20000,320000,1.61,0,0,0,19237268,96.8
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,1079779328,18920116,454082784,42.05,3748131,89955144,8.33,433485200,40.15
16443,order_line_i1,i,54311190528,1368275337,34066722088,62.73,1838655,44127720,0.08,13920608760,25.63
16444,orders_i1,i,4966121472,128916947,3111954728,62.66,0,0,0,1269836640,25.57
16456,orders_i2,i,4953546752,129996727,3120569768,63,1440,34560,0,1244261388,25.12
16445,stock_i1,i,5501067264,200008010,3200128160,58.17,181131,2898096,0.05,1434718896,26.08
16442,warehouse_i1,i,1982464,2000,32000,1.61,0,0,0,1910932,96.39
16411,customer,r,43039604736,60000000,35221447557,81.83,5079415,3014427224,7,4057311404,9.43
16416,district,r,99540992,20000,2288797,2.3,0,0,0,93040040,93.47
16419,history,r,10153115648,127957330,9147439895,90.09,0,0,0,41411688,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1281261568,18905236,642778024,50.17,2141519,72811646,5.68,309676864,24.17
16428,order_line,r,142362050560,1279350038,109257039780,76.75,73606342,6326167048,4.44,15036845884,10.56
16431,orders,r,8124022784,127939886,6615063600,81.43,334065,16703250,0.21,174549756,2.15
16434,stock,r,81772912640,200000000,66181713386,80.93,8190646,2713768167,3.32,10614622416,12.98
16437,warehouse,r,30605312,2000,218153,0.71,0,0,0,29126084,95.17
