oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2176532480,41827,1266,264423,0,0,78.34,13.06
16442,customer_i2,4,3,3970473984,16948,3745,480931,0,0,79.41,11.98
16444,district_i1,4,2,17604608,412,8,2140,0,0,2.59,49.72
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1014341632,42442,636,90910,0,32274,85.61,12.7
16450,order_line_i1,4,3,52891475968,41827,38517,6417961,0,0,74.14,20.86
16452,orders_i1,4,3,5051056128,41827,3156,613427,0,0,75.46,17.29
16454,orders_i2,4,3,5124341760,41827,3188,622341,0,0,74.73,35.77
16456,stock_i1,4,3,5470904320,81517,2394,665440,0,0,74.05,17.88
16458,warehouse_i1,4,1,1499136,3,1,181,0,0,3,49.17
