datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,73,3229,1538,629,16,0,0,0,0,0,0,,,0,0,2020-11-28 21:19:30.628837+00
13605,postgres,0,364,0,779,26399,66912,14496,12,402,12,0,0,0,0,,,0,0,2020-11-28 21:19:30.628817+00
16385,tpcc,1,1003,0,69696319,65370464,1058184947,20223,998102326,459,54,0,54,29493886976,0,,,0,0,2020-11-28 21:19:31.198305+00
1,template1,0,348,0,817,25046,66250,13922,12,402,12,0,0,0,0,,,0,0,2020-11-28 21:51:40.269894+00
13604,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
