oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16447,customer_i1,4,3,2280095744,41827,1424,276907,0,0,74.91,16.98
16458,customer_i2,4,3,4139655168,16948,3891,501437,0,0,76.27,15.58
16441,district_i1,4,2,19103744,412,10,2321,0,0,2.41,49.55
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16440,new_order_i1,4,3,1040556032,42442,558,83093,0,43369,85.18,12.91
16443,order_line_i1,4,3,54734118912,41827,39969,6641441,0,0,70.99,25.63
16444,orders_i1,4,3,5058396160,41827,3167,614312,0,0,73.46,19.81
16456,orders_i2,4,3,4972396544,41827,3100,603881,0,0,75.03,35.4
16445,stock_i1,4,3,5498658816,81517,2406,668816,0,0,73.78,18.3
16442,warehouse_i1,4,1,1523712,3,1,182,0,2,2.99,50
