oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16434,customer_i1,i,1933000704,62316793,1495603032,77.37,2053865,49292760,2.55,104370300,5.4
16450,customer_i2,i,3811483648,62480529,2968092752,77.87,2584844,122989752,3.23,392478932,10.3
16436,district_i1,i,17842176,20000,320000,1.79,0,0,0,17229652,96.57
16438,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,1075044352,18310273,439446552,40.88,1922715,46145160,4.29,497381164,46.27
16442,order_line_i1,i,50896330752,1359886368,32637272832,64.13,8730805,209539320,0.41,11829033328,23.24
16444,orders_i1,i,5036064768,115271217,2766509208,54.93,0,0,0,1739670272,34.54
16451,orders_i2,i,5002174464,115271217,2766509208,55.31,0,0,0,1705880208,34.1
16446,stock_i1,i,4680368128,203834353,3261349648,69.68,6001808,96028928,2.05,430986112,9.21
16448,warehouse_i1,i,2375680,2000,32000,1.35,0,0,0,2300884,96.85
16404,customer,r,42498916352,60000000,35183140767,82.79,2970971,1770056484,4.16,4817284676,11.34
16410,district,r,157310976,20000,2288199,1.45,0,0,0,148584824,94.45
16413,history,r,9103155200,114668812,8189264513,89.96,0,0,0,39637660,0.44
16416,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16419,new_order,r,1244332032,18176127,617988318,49.66,2044093,69499162,5.59,310762380,24.97
16422,order_line,r,127334981632,1146590734,97845935010,76.84,75655417,6502378710,5.11,12587872104,9.89
16425,orders,r,7972323328,114659240,5925928226,74.33,435762,21826382,0.27,822696060,10.32
16428,stock,r,78042677248,200000000,66181729614,84.8,13010018,4305817692,5.52,5380272876,6.89
16431,warehouse,r,60465152,2000,218142,0.36,0,0,0,57812528,95.61
