relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
4169,pg_toast,pg_toast_3600,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.065277+00,2020-11-10 22:32:22.840297+00,,,1,1,0,0
2618,pg_catalog,pg_rewrite,0,0,8988,9058,1,0,0,0,128,0,0,2020-11-10 20:08:13.030443+00,2020-11-10 22:32:22.054985+00,2020-11-10 20:08:00.545189+00,,1,1,1,0
4060,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.073199+00,2020-11-10 22:32:22.937042+00,,,3,3,0,0
16413,public,history,1,60000000,,,108325823,0,0,0,112266504,0,15284875,2020-11-10 20:09:59.461863+00,,2020-11-10 20:08:12.876837+00,2020-11-10 21:54:14.074653+00,1,0,1,4
13293,pg_toast,pg_toast_13291,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.067715+00,2020-11-10 22:32:22.993205+00,,,1,1,0,0
3596,pg_catalog,pg_seclabel,0,0,1,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.072813+00,2020-11-10 22:32:22.403039+00,2020-11-10 20:08:00.556996+00,,1,1,1,0
2604,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.073081+00,2020-11-10 22:32:21.880455+00,2020-11-10 20:08:00.556887+00,,1,1,1,0
4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.031488+00,2020-11-10 22:32:22.851486+00,,,1,1,0,0
16404,public,customer,7,180000000,252692456,783080444,60000000,93681305,0,85436760,60048450,12186311,17406631,2020-11-10 20:18:32.42745+00,,2020-11-10 20:08:00.911894+00,2020-11-10 22:17:44.234603+00,1,0,1,11
3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.073116+00,2020-11-10 22:32:22.413496+00,2020-11-10 20:08:00.557047+00,,3,3,3,0
3603,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,437,0,0,2020-11-10 20:08:13.05429+00,2020-11-10 22:32:22.266519+00,2020-11-10 20:08:00.550413+00,,1,1,1,0
4157,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.058902+00,2020-11-10 22:32:22.727543+00,,,1,1,0,0
4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.055446+00,2020-11-10 22:32:22.716482+00,,,1,1,0,0
1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.089721+00,2020-11-10 22:32:21.770329+00,2020-11-10 20:08:00.557086+00,,1,1,1,0
16431,public,warehouse,2,4000,144982595,144982711,2000,48328759,0,47797298,5412,136216,16381,2020-11-10 20:08:13.015266+00,2020-11-10 22:54:27.694055+00,2020-11-10 20:08:00.544154+00,2020-11-10 22:54:01.827321+00,1,174,1,172
16410,public,district,279,4499267,149810467,151843609,20000,96653634,0,89302097,37892,273298,32728,2020-11-10 20:08:13.015819+00,2020-11-10 22:54:22.586572+00,2020-11-10 20:08:00.601491+00,2020-11-10 22:54:09.119784+00,1,183,1,184
1247,pg_catalog,pg_type,0,0,52202,48587,21,19,0,17,422,0,0,2020-11-10 20:08:13.031015+00,2020-11-10 22:32:21.758342+00,2020-11-10 20:08:00.548935+00,,1,1,1,0
3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.069501+00,2020-11-10 22:32:22.355036+00,2020-11-10 20:08:00.556388+00,,1,1,1,0
4147,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.066027+00,2020-11-10 22:32:22.671362+00,,,1,1,0,0
6104,pg_catalog,pg_publication,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.068261+00,2020-11-10 22:32:22.48719+00,2020-11-10 20:08:00.555899+00,,1,1,1,0
3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,1,0,0,2020-11-10 20:08:13.065733+00,2020-11-10 22:32:22.29475+00,2020-11-10 20:08:00.554249+00,,1,1,1,0
2396,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,3,0,0,2020-11-10 20:08:13.061389+00,2020-11-10 22:32:22.239753+00,2020-11-10 20:08:00.553282+00,,3,3,3,0
2606,pg_catalog,pg_constraint,100,891,361,0,8,0,0,0,10,0,0,2020-11-10 20:08:13.058369+00,2020-11-10 22:32:21.892591+00,2020-11-10 20:08:00.552782+00,,1,1,1,0
3602,pg_catalog,pg_ts_config,0,0,316,316,0,0,0,0,23,0,0,2020-11-10 20:08:13.064155+00,2020-11-10 22:32:22.253226+00,2020-11-10 20:08:00.553692+00,,1,1,1,0
2602,pg_catalog,pg_amop,0,0,20393,32799,0,0,0,0,717,0,0,2020-11-10 20:08:13.033136+00,2020-11-10 22:32:21.981889+00,2020-11-10 20:08:00.548005+00,,1,1,1,0
2838,pg_toast,pg_toast_2618,0,0,5379,18317,0,0,0,0,255,0,0,2020-11-10 20:08:13.031978+00,2020-11-10 22:32:22.784223+00,,,1,1,0,0
4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.09025+00,2020-11-10 22:32:22.749514+00,,,1,1,0,0
1214,pg_catalog,pg_shdepend,0,0,87,58,14,0,0,0,23,0,0,2020-11-10 20:08:13.06116+00,2020-11-10 22:32:22.228785+00,2020-11-10 20:08:00.553315+00,,3,3,3,0
1255,pg_catalog,pg_proc,106,311741,148944,178923,21,34,1,20,3000,0,35,2020-11-10 20:08:13.011797+00,2020-11-10 22:32:21.855986+00,2020-11-10 20:08:00.541159+00,,1,1,1,0
2610,pg_catalog,pg_index,126,6006,422558,432299,11,8,0,8,167,0,0,2020-11-10 20:08:13.032245+00,2020-11-10 22:32:21.916674+00,2020-11-10 20:08:00.549041+00,,1,1,1,0
1262,pg_catalog,pg_database,964,3674,14062,14060,1,0,0,0,4,0,0,2020-11-10 20:08:13.059986+00,2020-11-10 22:32:22.174825+00,2020-11-10 20:08:00.552901+00,,3,3,3,0
3430,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.089711+00,2020-11-10 22:32:22.817565+00,,,1,1,0,0
3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.073658+00,2020-11-10 22:32:21.791755+00,2020-11-10 20:08:00.557059+00,,1,1,1,0
3576,pg_catalog,pg_transform,0,0,19,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.089711+00,2020-11-10 22:32:22.464719+00,2020-11-10 20:08:00.557183+00,,1,1,1,0
2601,pg_catalog,pg_am,3040,3040,0,0,0,0,0,0,7,0,0,2020-11-10 20:08:13.062674+00,2020-11-10 22:32:21.967457+00,2020-11-10 20:08:00.552885+00,,1,1,1,0
4167,pg_toast,pg_toast_3256,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.069936+00,2020-11-10 22:32:22.760547+00,,,1,1,0,0
1249,pg_catalog,pg_attribute,122,3605,672420,4546532,208,0,0,0,3044,0,0,2020-11-10 20:08:13.013186+00,2020-11-10 22:32:21.82597+00,2020-11-10 20:08:00.537611+00,,1,1,1,0
1136,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,8,0,0,2020-11-10 20:08:13.060641+00,2020-11-10 22:32:22.206943+00,2020-11-10 20:08:00.553164+00,,3,3,3,0
3381,pg_catalog,pg_statistic_ext,0,0,379780,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.070944+00,2020-11-10 22:32:22.042446+00,2020-11-10 20:08:00.556707+00,,1,1,1,0
2607,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,128,0,0,2020-11-10 20:08:13.059763+00,2020-11-10 22:32:22.140856+00,2020-11-10 20:08:00.551718+00,,1,1,1,0
4163,pg_toast,pg_toast_2615,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.063417+00,2020-11-10 22:32:22.738279+00,,,1,1,0,0
2832,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.058812+00,2020-11-10 22:32:22.627237+00,,,1,1,0,0
2834,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.013933+00,2020-11-10 22:32:22.649405+00,,,1,1,0,0
4161,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.03033+00,2020-11-10 22:32:22.6163+00,,,1,1,0,0
16422,public,order_line,4,1200020644,106265885,1971592154,1083209160,483049978,0,292640901,1109917545,278098647,336569026,2020-11-10 20:24:24.851887+00,,2020-11-10 20:08:12.480536+00,2020-11-10 21:48:41.427235+00,1,0,1,7
2836,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.012407+00,2020-11-10 22:32:22.771454+00,,,1,1,0,0
16419,public,new_order,4,36000000,96608840,96481015,66320602,0,48158076,0,18223719,7227461,3863347,2020-11-10 20:08:17.197487+00,2020-11-10 22:43:46.615919+00,2020-11-10 20:08:00.775953+00,2020-11-10 22:45:57.229876+00,1,8,1,19
2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.061467+00,2020-11-10 22:32:22.926355+00,,,3,3,0,0
3456,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,779,0,0,2020-11-10 20:08:13.016691+00,2020-11-10 22:32:22.428672+00,2020-11-10 20:08:00.545197+00,,1,1,1,0
2605,pg_catalog,pg_cast,0,0,90463,20614,0,0,0,0,216,0,0,2020-11-10 20:08:13.057336+00,2020-11-10 22:32:22.103365+00,2020-11-10 20:08:00.54994+00,,1,1,1,0
4183,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.067281+00,2020-11-10 22:32:22.94771+00,,,3,3,0,0
3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.089711+00,2020-11-10 22:32:22.439944+00,2020-11-10 20:08:00.557133+00,,1,1,1,0
13291,information_schema,sql_implementation_info,0,0,,,0,0,0,0,12,0,0,2020-11-10 20:08:13.06719+00,2020-11-10 22:32:22.559342+00,2020-11-10 20:08:00.556043+00,,1,1,1,0
3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.071404+00,2020-11-10 22:32:22.806724+00,,,1,1,0,0
4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.069511+00,2020-11-10 22:32:22.705482+00,,,1,1,0,0
2612,pg_catalog,pg_language,0,0,475,475,0,0,0,0,4,0,0,2020-11-10 20:08:13.058408+00,2020-11-10 22:32:22.008233+00,2020-11-10 20:08:00.552296+00,,1,1,1,0
3466,pg_catalog,pg_event_trigger,0,0,4,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.070334+00,2020-11-10 22:32:22.077975+00,2020-11-10 20:08:00.556536+00,,1,1,1,0
16407,pg_toast,pg_toast_16404,1,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:18:32.428192+00,2020-11-10 22:32:22.582894+00,,,1,1,0,0
2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.070836+00,2020-11-10 22:32:22.066827+00,2020-11-10 20:08:00.556674+00,,1,1,1,0
13288,pg_toast,pg_toast_13286,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.032343+00,2020-11-10 22:32:22.980771+00,,,1,1,0,0
4185,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.06042+00,2020-11-10 22:32:22.958493+00,,,3,3,0,0
4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.057943+00,2020-11-10 22:32:22.872975+00,,,3,3,0,0
16416,public,item,3,200000,483189248,482700698,100000,0,0,0,99959,0,0,2020-11-10 20:08:13.065806+00,2020-11-10 22:31:44.819358+00,2020-11-10 20:08:00.607264+00,,1,1,1,0
4149,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.069635+00,2020-11-10 22:32:22.682169+00,,,1,1,0,0
6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.067187+00,2020-11-10 22:32:21.814293+00,2020-11-10 20:08:00.556919+00,,3,3,3,0
2608,pg_catalog,pg_depend,0,0,854,2050,126,0,10,0,7621,0,35,2020-11-10 20:08:13.014198+00,2020-11-10 22:32:22.163871+00,2020-11-10 20:08:00.535949+00,,1,1,1,0
1260,pg_catalog,pg_authid,104,698,9137,9135,1,0,0,0,10,0,0,2020-11-10 20:08:13.05785+00,2020-11-10 22:32:21.781002+00,2020-11-10 20:08:00.552307+00,,3,3,3,0
1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,3,0,0,2020-11-10 20:08:13.060927+00,2020-11-10 22:32:22.217797+00,2020-11-10 20:08:00.553097+00,,3,3,3,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.057628+00,2020-11-10 22:32:22.593666+00,,,1,1,0,0
4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.090214+00,2020-11-10 22:32:22.693716+00,,,1,1,0,0
3079,pg_catalog,pg_extension,1406,3485,177,123,3,5,0,5,4,0,2,2020-11-10 20:08:13.065584+00,2020-11-10 22:32:22.320618+00,2020-11-10 20:08:00.554508+00,,1,1,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.0735+00,2020-11-10 22:32:22.605027+00,,,1,1,0,0
826,pg_catalog,pg_default_acl,0,0,6,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.06997+00,2020-11-10 22:32:22.377564+00,2020-11-10 20:08:00.556442+00,,1,1,1,0
3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.072896+00,2020-11-10 22:32:22.115544+00,2020-11-10 20:08:00.55682+00,,1,1,1,0
2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.090353+00,2020-11-10 22:32:22.475771+00,2020-11-10 20:08:00.555691+00,,1,1,1,0
3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.069053+00,2020-11-10 22:32:22.34316+00,2020-11-10 20:08:00.556384+00,,1,1,1,0
2616,pg_catalog,pg_opclass,22,22,12227,153084,0,0,0,0,128,0,0,2020-11-10 20:08:13.056842+00,2020-11-10 22:32:21.954237+00,2020-11-10 20:08:00.550851+00,,1,1,1,0
2600,pg_catalog,pg_aggregate,0,0,6356,6356,0,0,0,0,138,0,0,2020-11-10 20:08:13.05721+00,2020-11-10 22:32:22.031129+00,2020-11-10 20:08:00.552071+00,,1,1,1,0
13286,information_schema,sql_features,0,0,,,0,0,0,0,712,0,0,2020-11-10 20:08:13.031852+00,2020-11-10 22:32:22.534438+00,2020-11-10 20:08:00.548501+00,,1,1,1,0
4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.069401+00,2020-11-10 22:32:22.915684+00,,,3,3,0,0
2964,pg_catalog,pg_db_role_setting,0,0,18365,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.073053+00,2020-11-10 22:32:22.185243+00,2020-11-10 20:08:00.556985+00,,3,3,3,0
2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.069203+00,2020-11-10 22:32:22.332208+00,2020-11-10 20:08:00.556259+00,,1,1,1,0
2613,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.06907+00,2020-11-10 22:32:22.520342+00,2020-11-10 20:08:00.556243+00,,1,1,1,0
2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,107,0,0,2020-11-10 20:08:13.054307+00,2020-11-10 22:32:21.941883+00,2020-11-10 20:08:00.550759+00,,1,1,1,0
4179,pg_toast,pg_toast_1136,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.060719+00,2020-11-10 22:32:22.905057+00,,,3,3,0,0
4173,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.072853+00,2020-11-10 22:32:22.862484+00,,,1,1,0,0
16425,public,orders,7,180000000,101441940,100640943,108322812,48306460,0,33701861,110830809,20083186,18279190,2020-11-10 20:08:23.488204+00,,2020-11-10 20:08:00.848832+00,2020-11-10 22:16:20.161798+00,1,0,1,8
3394,pg_catalog,pg_init_privs,0,0,25,12,12,11,1,10,184,0,18,2020-11-10 20:08:13.054826+00,2020-11-10 22:32:22.391916+00,2020-11-10 20:08:00.551852+00,,1,1,1,0
2615,pg_catalog,pg_namespace,986,4989,8467,5263,0,0,0,0,6,0,0,2020-11-10 20:08:13.061578+00,2020-11-10 22:32:22.127046+00,2020-11-10 20:08:00.552497+00,,1,1,1,0
2840,pg_toast,pg_toast_2619,0,0,638019,1376962,2792,0,2723,0,87,36,5515,2020-11-10 20:08:13.016461+00,2020-11-10 22:54:14.243681+00,,,1,39,0,0
3598,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.073249+00,2020-11-10 22:32:22.795906+00,,,1,1,0,0
2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.073133+00,2020-11-10 22:32:22.894438+00,,,3,3,0,0
