oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16422,customer_i1,i,1892630528,60484331,1451623944,76.7,99213,2381112,0.13,170393788,9
16438,customer_i2,i,3494813696,60459915,2872226152,82.19,113188,5382240,0.15,310882476,8.9
16424,district_i1,i,802816,20000,320000,39.86,0,0,0,380308,47.37
16426,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16428,new_order_i1,i,816365568,18039088,432938112,53.03,2050620,49214880,6.03,244743268,29.98
16430,order_line_i1,i,47656927232,1229385407,29549742344,62.01,127656,3063744,0.01,12481261616,26.19
16432,orders_i1,i,4140433408,123059928,2957896968,71.44,0,0,0,631297384,15.25
16439,orders_i2,i,4616445952,123331867,2960049912,64.12,1310,31440,0,1100301832,23.83
16434,stock_i1,i,4492353536,200791744,3212667904,71.51,73723,1179568,0.03,424228152,9.44
16436,warehouse_i1,i,106496,2000,32000,30.05,0,0,0,49428,46.41
16392,customer,r,39014875136,60000000,35011367980,89.74,769288,455363762,1.17,2926220456,7.5
16398,district,r,9699328,20000,2282218,23.53,0,0,0,6970156,71.86
16401,history,r,9730293760,122597364,8748339094,89.91,0,0,0,39831076,0.41
16404,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16407,new_order,r,974028800,18038608,613312672,62.97,1976278,67193452,6.9,81606724,8.38
16410,order_line,r,122445824000,1225922023,104665273340,85.48,3811516,327592636,0.27,6762923520,5.52
16413,orders,r,7661887488,122595128,6338869440,82.73,282838,14142578,0.18,25978956,0.34
16416,stock,r,70440607744,200000000,66181569810,93.95,2074798,686782218,0.97,1788663176,2.54
16419,warehouse,r,1024000,2000,215982,21.09,0,0,0,760772,74.29
