oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2115805184,41827,1252,257024,0,0,80.57,10.56
16442,customer_i2,4,3,3998769152,16948,3745,484385,0,0,78.84,12.6
16444,district_i1,4,2,12230656,412,7,1485,0,0,3.6,50.17
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1034592256,42442,564,91448,0,34280,85.66,13.88
16450,order_line_i1,4,3,50367512576,41827,36315,6112062,0,0,79.5,21.53
16452,orders_i1,4,3,4894433280,41827,3004,594460,0,0,73.32,19.38
16454,orders_i2,4,3,5018353664,41827,3136,609455,0,0,71.79,35.46
16456,stock_i1,4,3,5473239040,81517,2393,665726,0,0,74,17.92
16458,warehouse_i1,4,1,1048576,3,1,124,0,2,4.25,51.61
