oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2271051776,41827,1413,275814,0,0,75.11,16.65
16442,customer_i2,4,3,4139581440,16948,3861,501458,0,0,76.17,15.58
16444,district_i1,4,2,15024128,412,7,1826,0,0,2.98,49.73
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,939524096,42442,560,85536,0,28591,85.4,12.74
16450,order_line_i1,4,3,49132593152,41827,35294,5962336,0,0,76.62,20.73
16452,orders_i1,4,3,4737482752,41827,2868,575437,0,0,74.51,17.89
16454,orders_i2,4,3,5088583680,41827,3167,617997,0,0,69.59,35.62
16456,stock_i1,4,3,5488680960,81517,2403,667601,0,0,73.8,18.15
16458,warehouse_i1,4,1,1540096,3,1,183,0,3,2.97,49.73
