oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2271051776,60000000,1440000000,63.41,0,0,0,559614396,24.64
16442,customer_i2,i,4139581440,60000000,2850366152,68.86,0,0,0,974105252,23.53
16444,district_i1,i,15024128,20000,320000,2.13,0,0,0,14441748,96.12
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,939524096,19385770,465258480,49.52,1783465,42803160,4.56,336041704,35.77
16450,order_line_i1,i,49132593152,1346237755,33598363976,68.38,2511892,60285408,0.12,9360581276,19.05
16452,orders_i1,i,4737482752,123883995,2981111160,62.93,0,0,0,1195936252,25.24
16454,orders_i2,i,5088583680,124501355,2988349720,58.73,29,696,0,1531792852,30.1
16456,stock_i1,i,5488680960,200000813,3200013008,58.3,7434,118944,0,1426096008,25.98
16458,warehouse_i1,i,1540096,2000,32000,2.08,0,0,0,1472012,95.58
16411,customer,r,44091400192,60000000,35201349045,79.84,5953730,3534581161,8.02,4590251992,10.41
16416,district,r,77119488,20000,2288655,2.97,0,0,0,71540284,92.77
16419,history,r,9776013312,123220604,8804000731,90.06,0,0,0,39733480,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1190551552,19371160,658619440,55.32,1155491,39286694,3.3,250506976,21.04
16428,order_line,r,138472579072,1232338231,105216102404,75.98,127849830,10988248888,7.94,10919659016,7.89
16431,orders,r,8435662848,123234950,6369475080,75.51,399015,19950750,0.24,752411384,8.92
16434,stock,r,84799365120,200000000,66181713386,78.05,11348732,3759332136,4.43,12496048332,14.74
16437,warehouse,r,12050432,2000,218125,1.81,0,0,0,11329388,94.02
