datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,74,27444,7960,6132,16,0,0,0,0,0,0,,,0,0,2020-11-09 18:43:31.721486+00
13433,postgres,0,2066,0,815,277304,330953,130653,12,410,12,0,0,0,0,,,0,0,2020-11-09 18:43:31.721462+00
16385,tpcc,1,1700,0,69695931,63637416,1058479593,125475,998132889,467,16,0,65,29494657024,0,,,0,0,2020-11-09 18:43:32.195243+00
1,template1,0,355,0,742,23855,67390,13415,12,410,12,0,0,0,0,,,0,0,2020-11-09 19:12:20.690396+00
13432,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
