relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.324262+00,,2020-11-09 19:12:20.798486+00,,1,0,1,0
4147,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.316798+00,,,,1,0,0,0
6104,pg_catalog,pg_publication,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.322108+00,,2020-11-09 19:12:20.798185+00,,1,0,1,0
3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,1,0,0,2020-11-09 19:12:33.315771+00,,2020-11-09 19:12:20.796694+00,,1,0,1,0
2396,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,3,0,0,2020-11-09 19:12:33.294107+00,,2020-11-09 19:12:20.795551+00,,3,0,3,0
13295,pg_toast,pg_toast_13293,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.321292+00,,,,1,0,0,0
2606,pg_catalog,pg_constraint,29,174,64,0,8,0,0,0,10,0,0,2020-11-09 19:12:33.289787+00,,2020-11-09 19:12:20.794472+00,,1,0,1,0
3602,pg_catalog,pg_ts_config,0,0,60,60,0,0,0,0,23,0,0,2020-11-09 19:12:33.315652+00,,2020-11-09 19:12:20.796165+00,,1,0,1,0
2602,pg_catalog,pg_amop,0,0,2304,3439,0,0,0,0,717,0,0,2020-11-09 19:12:33.282143+00,,2020-11-09 19:12:20.790372+00,,1,0,1,0
2838,pg_toast,pg_toast_2618,0,0,1512,5028,0,0,0,0,248,0,0,2020-11-09 19:12:33.280524+00,,,,1,0,0,0
4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.348899+00,,,,1,0,0,0
1214,pg_catalog,pg_shdepend,0,0,68,39,14,0,0,0,23,0,0,2020-11-09 19:12:33.294104+00,,2020-11-09 19:12:20.795472+00,,3,0,3,0
1255,pg_catalog,pg_proc,32,89642,31859,33209,12,8,1,3,2843,0,0,2020-11-09 19:12:33.251396+00,,2020-11-09 19:12:20.78282+00,,1,0,1,0
2610,pg_catalog,pg_index,63,3613,4273,4464,11,8,0,8,167,0,0,2020-11-09 19:12:33.281542+00,,2020-11-09 19:12:20.791359+00,,1,0,1,0
1262,pg_catalog,pg_database,356,1338,3360,3358,1,0,0,0,4,0,0,2020-11-09 19:12:33.29344+00,,2020-11-09 19:12:20.795211+00,,3,0,3,0
3430,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.323113+00,,,,1,0,0,0
13288,information_schema,sql_implementation_info,0,0,,,0,0,0,0,12,0,0,2020-11-09 19:12:33.317818+00,,2020-11-09 19:12:20.798058+00,,1,0,1,0
3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.322698+00,,2020-11-09 19:12:20.799456+00,,1,0,1,0
3576,pg_catalog,pg_transform,0,0,13,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.349584+00,,2020-11-09 19:12:20.797986+00,,1,0,1,0
2601,pg_catalog,pg_am,516,516,0,0,0,0,0,0,7,0,0,2020-11-09 19:12:33.293191+00,,2020-11-09 19:12:20.79471+00,,1,0,1,0
4167,pg_toast,pg_toast_3256,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.324731+00,,,,1,0,0,0
1249,pg_catalog,pg_attribute,46,6288,12908,31576,208,0,0,0,3054,0,0,2020-11-09 19:12:33.252776+00,,2020-11-09 19:12:20.779951+00,,1,0,1,0
1136,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,8,0,0,2020-11-09 19:12:33.293887+00,,2020-11-09 19:12:20.79538+00,,3,0,3,0
3381,pg_catalog,pg_statistic_ext,0,0,741,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.326445+00,,2020-11-09 19:12:20.79881+00,,1,0,1,0
2607,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,128,0,0,2020-11-09 19:12:33.289063+00,,2020-11-09 19:12:20.792684+00,,1,0,1,0
4163,pg_toast,pg_toast_2615,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.293577+00,,,,1,0,0,0
13290,pg_toast,pg_toast_13288,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.320519+00,,,,1,0,0,0
2832,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.290214+00,,,,1,0,0,0
2834,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.253541+00,,,,1,0,0,0
4161,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.278625+00,,,,1,0,0,0
16422,public,order_line,3,600010322,0,0,600010322,0,0,0,600010322,0,0,2020-11-09 19:28:39.165828+00,,2020-11-09 19:12:31.888157+00,,1,0,1,0
2836,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.251995+00,,,,1,0,0,0
16419,public,new_order,3,18000000,0,0,18000000,0,0,0,18000000,0,0,2020-11-09 19:12:37.628397+00,,2020-11-09 19:12:21.019184+00,,1,0,1,0
2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.294188+00,,,,3,0,0,0
3456,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,779,0,0,2020-11-09 19:12:33.277889+00,,2020-11-09 19:12:20.786617+00,,1,0,1,0
2605,pg_catalog,pg_cast,0,0,6267,723,0,0,0,0,216,0,0,2020-11-09 19:12:33.28748+00,,2020-11-09 19:12:20.793612+00,,1,0,1,0
4183,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.327661+00,,,,3,0,0,0
3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.331508+00,,2020-11-09 19:12:20.799212+00,,1,0,1,0
3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.327333+00,,,,1,0,0,0
4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.324102+00,,,,1,0,0,0
2612,pg_catalog,pg_language,0,0,6,6,0,0,0,0,4,0,0,2020-11-09 19:12:33.292374+00,,2020-11-09 19:12:20.795161+00,,1,0,1,0
3466,pg_catalog,pg_event_trigger,0,0,2,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.325332+00,,2020-11-09 19:12:20.79859+00,,1,0,1,0
16407,pg_toast,pg_toast_16404,1,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:22:46.95224+00,,,,1,0,0,0
2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.325599+00,,2020-11-09 19:12:20.798789+00,,1,0,1,0
4185,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.293866+00,,,,3,0,0,0
4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.28938+00,,,,3,0,0,0
16416,public,item,2,100000,0,0,100000,0,0,0,100000,0,0,2020-11-09 19:12:33.349124+00,,2020-11-09 19:12:20.852346+00,,1,0,1,0
4149,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.324302+00,,,,1,0,0,0
6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.327582+00,,2020-11-09 19:12:20.798169+00,,3,0,3,0
2608,pg_catalog,pg_depend,0,0,511,648,99,0,2,0,7633,0,0,2020-11-09 19:12:33.258808+00,,2020-11-09 19:12:20.778675+00,,1,0,1,0
1260,pg_catalog,pg_authid,26,116,2217,2215,1,0,0,0,10,0,0,2020-11-09 19:12:33.28928+00,,2020-11-09 19:12:20.79402+00,,3,0,3,0
1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,3,0,0,2020-11-09 19:12:33.293845+00,,2020-11-09 19:12:20.79571+00,,3,0,3,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.287004+00,,,,1,0,0,0
4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.349469+00,,,,1,0,0,0
13283,information_schema,sql_features,0,0,,,0,0,0,0,712,0,0,2020-11-09 19:12:33.28082+00,,2020-11-09 19:12:20.790456+00,,1,0,1,0
3079,pg_catalog,pg_extension,224,420,35,7,2,4,0,4,3,0,0,2020-11-09 19:12:33.316384+00,,2020-11-09 19:12:20.796976+00,,1,0,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.322015+00,,,,1,0,0,0
13293,information_schema,sql_parts,0,0,,,0,0,0,0,9,0,0,2020-11-09 19:12:33.320432+00,,2020-11-09 19:12:20.798066+00,,1,0,1,0
826,pg_catalog,pg_default_acl,0,0,4,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.32485+00,,2020-11-09 19:12:20.79848+00,,1,0,1,0
3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.328093+00,,2020-11-09 19:12:20.798983+00,,1,0,1,0
2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.321195+00,,2020-11-09 19:12:20.798142+00,,1,0,1,0
3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.323696+00,,2020-11-09 19:12:20.798374+00,,1,0,1,0
2616,pg_catalog,pg_opclass,8,8,1272,13692,0,0,0,0,128,0,0,2020-11-09 19:12:33.288543+00,,2020-11-09 19:12:20.79264+00,,1,0,1,0
2600,pg_catalog,pg_aggregate,0,0,1284,1284,0,0,0,0,138,0,0,2020-11-09 19:12:33.286199+00,,2020-11-09 19:12:20.79379+00,,1,0,1,0
4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.324404+00,,,,3,0,0,0
2964,pg_catalog,pg_db_role_setting,0,0,4458,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.328294+00,,2020-11-09 19:12:20.799064+00,,3,0,3,0
2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.323834+00,,2020-11-09 19:12:20.798343+00,,1,0,1,0
2613,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.327385+00,,2020-11-09 19:12:20.798754+00,,1,0,1,0
2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,107,0,0,2020-11-09 19:12:33.289324+00,,2020-11-09 19:12:20.792774+00,,1,0,1,0
4179,pg_toast,pg_toast_1136,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.293974+00,,,,3,0,0,0
13300,pg_toast,pg_toast_13298,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.290161+00,,,,1,0,0,0
4173,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.349812+00,,,,1,0,0,0
16425,public,orders,6,120000000,0,0,60000000,0,0,0,60000000,0,0,2020-11-09 19:12:43.945816+00,,2020-11-09 19:12:21.089742+00,,1,0,1,0
3394,pg_catalog,pg_init_privs,0,0,7,3,3,2,1,2,173,0,0,2020-11-09 19:12:33.28312+00,,2020-11-09 19:12:20.793602+00,,1,0,1,0
13285,pg_toast,pg_toast_13283,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.281298+00,,,,1,0,0,0
2615,pg_catalog,pg_namespace,234,1232,2490,1690,0,0,0,0,6,0,0,2020-11-09 19:12:33.292423+00,,2020-11-09 19:12:20.794731+00,,1,0,1,0
2840,pg_toast,pg_toast_2619,0,0,89,63,85,0,12,0,85,0,97,2020-11-09 19:12:33.282775+00,,,,1,0,0,0
3598,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.33018+00,,,,1,0,0,0
2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,2020-11-09 19:12:33.328375+00,,,,3,0,0,0
