oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16447,customer_i1,4,3,2268585984,41827,1427,275499,0,0,75.2,16.56
16458,customer_i2,4,3,4135591936,16948,3896,500936,0,0,76.25,15.49
16441,district_i1,4,2,16433152,412,8,1997,0,0,2.75,49.57
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16440,new_order_i1,4,3,988299264,42442,526,81719,0,38396,85.22,12.53
16443,order_line_i1,4,3,52630536192,41827,38251,6386374,0,0,74.67,25.4
16444,orders_i1,4,3,4883628032,41827,3001,593144,0,0,72.94,19.94
16456,orders_i2,4,3,5036187648,41827,3141,611627,0,0,70.9,35.49
16445,stock_i1,4,3,5477433344,81517,2404,666227,0,0,73.97,17.98
16442,warehouse_i1,4,1,1835008,3,1,222,0,0,2.5,50.9
