oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16447,customer_i1,i,2268585984,60000000,1440000000,63.48,0,0,0,557056028,24.56
16458,customer_i2,i,4135591936,60000000,2850366152,68.92,0,0,0,969877812,23.45
16441,district_i1,i,16433152,20000,320000,1.95,0,0,0,15831636,96.34
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,988299264,19131649,459159576,46.46,1050356,25208544,2.55,413012880,41.79
16443,order_line_i1,i,52630536192,1335758838,33274953248,63.22,1924455,46186920,0.09,13185559504,25.05
16444,orders_i1,i,4883628032,124903646,3008373904,61.6,0,0,0,1308375980,26.79
16456,orders_i2,i,5036187648,125539076,3013457344,59.84,0,0,0,1450810068,28.81
16445,stock_i1,i,5477433344,200003734,3200059744,58.42,77314,1237024,0.02,1413472116,25.81
16442,warehouse_i1,i,1835008,2000,32000,1.74,0,0,0,1764436,96.15
16411,customer,r,42951516160,60000000,35205500295,81.97,5418218,3208934568,7.47,3791546200,8.83
16416,district,r,90406912,20000,2288635,2.53,0,0,0,84240544,93.18
16419,history,r,9865871360,124272297,8883233443,90.04,0,0,0,40292200,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1166254080,19111269,649783146,55.72,830342,28231628,2.42,248280580,21.29
16428,order_line,r,138327130112,1242635604,106101227228,76.7,110425249,9490632016,6.86,11308891824,8.18
16431,orders,r,8168456192,124266509,6423635930,78.64,301574,15078700,0.18,440724188,5.4
16434,stock,r,81391173632,200000000,66181713386,81.31,7627402,2527337308,3.11,10430727352,12.82
16437,warehouse,r,19300352,2000,218121,1.13,0,0,0,18285316,94.74
