oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2149081088,41827,1244,261094,0,0,81.01,11.95
16442,customer_i2,4,3,3997065216,16948,3764,484158,0,0,80.46,12.56
16444,district_i1,4,2,10149888,412,6,1232,0,0,4.28,49.84
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1000841216,42442,627,84261,0,37284,84.86,9.58
16450,order_line_i1,4,3,48731365376,41827,35046,5913606,0,0,79.48,23.18
16452,orders_i1,4,3,4837163008,41827,2950,587523,0,0,70.42,22.6
16454,orders_i2,4,3,5061550080,41827,3126,614738,0,0,67.5,35.66
16456,stock_i1,4,3,5497806848,81517,2410,668708,0,0,73.67,18.28
16458,warehouse_i1,4,1,1212416,3,1,146,0,0,3.65,49.32
