oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16443,customer_i1,i,2300059648,60000000,1440000000,62.61,0,0,0,588270356,25.58
16458,customer_i2,i,4205264896,60000000,2850366152,67.78,0,0,0,1038580404,24.7
16447,district_i1,i,13524992,20000,320000,2.37,0,0,0,12954324,95.78
16445,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16442,new_order_i1,i,1042259968,19328914,463893936,44.51,3213821,77131704,7.4,399693664,38.35
16446,order_line_i1,i,51839426560,1303187185,32430078472,62.56,1842221,44213304,0.09,13384741716,25.82
16444,orders_i1,i,4869922816,122053821,2940604248,60.38,0,0,0,1374178280,28.22
16456,orders_i2,i,4913709056,122729514,2946009792,59.95,0,0,0,1408898556,28.67
16441,stock_i1,i,5470240768,200004255,3200068080,58.5,28174,450784,0.01,1407421904,25.73
16440,warehouse_i1,i,1196032,2000,32000,2.68,0,0,0,1130516,94.52
16411,customer,r,43483193344,60000000,35193129932,80.94,5886115,3487340796,8.02,4048605896,9.31
16416,district,r,116981760,20000,2288477,1.96,0,0,0,109808396,93.87
16419,history,r,9645662208,121440059,8687309925,90.06,0,0,0,39225112,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1258864640,19313634,656663556,52.16,2113468,71857912,5.71,275883296,21.92
16428,order_line,r,136688402432,1214309260,103666442188,75.84,106097056,9118654756,6.67,12783094000,9.35
16431,orders,r,8023138304,121437374,6276116180,78.23,323538,16176900,0.2,482814372,6.02
16434,stock,r,83467616256,200000000,66181713386,79.29,10102569,3346318922,4.01,11632896524,13.94
16437,warehouse,r,19169280,2000,218089,1.14,41,4443,0.02,18155168,94.71
