oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16451,customer_i1,i,2263498752,61489581,1482386688,65.49,660195,17495912,0.77,483857164,21.38
16435,customer_i2,i,3664183296,60791573,2905734864,79.3,164129,8447376,0.23,439856916,12
16441,district_i1,i,12820480,20000,320000,2.5,0,0,0,12255316,95.59
16436,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,1082105856,20071288,481710912,44.52,2547527,61140648,5.65,437064680,40.39
16438,order_line_i1,i,55213219840,1421180957,35480371216,64.26,4502893,108080968,0.2,13108859708,23.74
16437,orders_i1,i,5017518080,138516375,3374418552,67.25,0,0,0,1020657832,20.34
16450,orders_i2,i,5439610880,140351543,3389108328,62.3,4,96,0,1413643984,25.99
16439,stock_i1,i,5477203968,209670393,3404226008,62.15,13787415,244275392,4.46,872500536,15.93
16444,warehouse_i1,i,1351680,2000,32000,2.37,0,0,0,1284884,95.06
16406,customer,r,44663922688,60000000,35220454973,78.86,6633867,3984404102,8.92,4688943344,10.5
16411,district,r,779788288,20000,2289052,0.29,0,0,0,748353456,95.97
16414,history,r,10308575232,129974392,9277567238,90,0,0,0,42420844,0.41
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1284956160,18297270,622107180,48.41,3260014,110840476,8.63,295236740,22.98
16423,order_line,r,141522132992,1299791620,111014426052,78.44,108235215,9302570626,6.57,9350850656,6.61
16426,orders,r,8883781632,129981545,6722445800,75.67,4528172,226593426,2.55,528347200,5.95
16429,stock,r,84668399616,200000000,66181569810,78.17,33240411,10999881013,12.99,5101333564,6.03
16432,warehouse,r,373850112,2000,217542,0.06,0,0,0,359299744,96.11
