datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,108,1743,439,375,19,0,0,0,0,0,0,,,0,0,2020-12-06 18:24:44.73138+00
13434,postgres,0,9,0,112,1636,923,843,0,0,0,0,0,0,0,,,0,0,2020-12-06 18:24:44.731322+00
16385,tpcc,1,2608637,0,162483106,1199863204,1996196750,23048,998086232,877,97,0,76,36687527936,0,,,0,0,2020-12-06 18:24:45.23541+00
1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
13433,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
