oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16451,customer_i1,i,1994653696,60221303,1451280376,72.76,327952,9126872,0.46,265028416,13.29
16435,customer_i2,i,3534094336,60222487,2867493800,81.14,217658,11821720,0.33,348520008,9.86
16441,district_i1,i,12812288,20000,320000,2.5,0,0,0,12247188,95.59
16436,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,1083039744,18269989,438479736,40.49,757471,18179304,1.68,539570020,49.82
16438,order_line_i1,i,52545060864,1361238557,33878001608,64.47,4500275,108017904,0.21,12323536132,23.45
16437,orders_i1,i,4792188928,125103337,3002480088,62.65,0,0,0,1223688088,25.54
16450,orders_i2,i,5234876416,125103337,3002480088,57.36,0,0,0,1659693400,31.7
16439,stock_i1,i,5481897984,205341891,3356046168,61.22,11640339,211842240,3.86,983721872,17.94
16444,warehouse_i1,i,1359872,2000,32000,2.35,0,0,0,1293140,95.09
16406,customer,r,43437547520,60000000,35210509382,81.06,3355710,2003431441,4.61,5480089320,12.62
16411,district,r,723476480,20000,2289118,0.32,0,0,0,694257040,95.96
16414,history,r,9909256192,125098733,8921928660,90.04,0,0,0,40391260,0.41
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1279000576,18262444,620923096,48.55,765043,26011462,2.03,389987884,30.49
16423,order_line,r,134918160384,1250976871,106818509158,79.17,82766786,7113643534,5.27,9674407768,7.17
16426,orders,r,8458051584,125103337,6468848636,76.48,0,0,0,667999276,7.9
16429,stock,r,81613996032,200000000,66181569810,81.09,17097822,5658274493,6.93,7503829448,9.19
16432,warehouse,r,349470720,2000,217554,0.06,0,0,0,335283928,95.94
