oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16422,customer_i1,i,1892605952,60481065,1451545576,76.7,86902,2085648,0.11,170805568,9.02
16438,customer_i2,i,3494813696,60455039,2871989704,82.18,103343,4916352,0.14,311643668,8.92
16424,district_i1,i,868352,20000,320000,36.85,0,0,0,445332,51.28
16426,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16428,new_order_i1,i,824328192,18058092,433394208,52.58,1267589,30422136,3.69,274274904,33.27
16430,order_line_i1,i,47684395008,1229760311,29565870808,62,151437,3634488,0.01,12490032012,26.19
16432,orders_i1,i,4174503936,123013065,2957053896,70.84,0,0,0,665928520,15.95
16439,orders_i2,i,4609261568,123302543,2959343864,64.2,1506,36144,0,1094055672,23.74
16434,stock_i1,i,4492517376,200799145,3212786320,71.51,86506,1384096,0.03,423987032,9.44
16436,warehouse_i1,i,106496,2000,32000,30.05,0,0,0,49428,46.41
16392,customer,r,39061684224,60000000,35012646464,89.63,792598,469498146,1.2,2956527868,7.57
16398,district,r,13688832,20000,2282296,16.67,0,0,0,10809028,78.96
16401,history,r,9702531072,122565755,8739012763,90.07,0,0,0,39947476,0.41
16404,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16407,new_order,r,977739776,18057589,613958026,62.79,1118579,38031686,3.89,118725104,12.14
16410,order_line,r,122655186944,1225662898,104642975982,85.31,4216087,362364832,0.3,6957159600,5.67
16413,orders,r,7660388352,122565928,6337313078,82.73,298149,14907450,0.19,27178780,0.35
16416,stock,r,70519685120,200000000,66181569810,93.85,2171966,718936079,1.02,1832394584,2.6
16419,warehouse,r,5742592,2000,215990,3.76,0,0,0,5290208,92.12
